district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
San Miguel Joint Union,Almond Acres Charter Academy,1601 L St. San Miguel CA 93451-9107,,,,not tested,,San Luis Obispo County,35.757896,-120.697703,
Lucia Mar Unified,Arroyo Grande High,495 Valley Road Arroyo Grande CA 93420-3928,,,False,tested,Arroyo Grande,San Luis Obispo County,35.114596,-120.581172,
Atascadero Unified,Atascadero High,1 High School Hill Atascadero CA 93422-4189,,,False,tested,Atascadero,San Luis Obispo County,35.484453,-120.672294,
Atascadero Unified,Atascadero Middle,6501 Lewis Avenue Atascadero CA 93422-4222,,,False,tested,Atascadero,San Luis Obispo County,35.490643,-120.666678,
San Luis Coastal Unified,Baywood Elementary,1330 Ninth Street Los Osos CA 93402-1350,,,,not tested,Baywood-Los Osos,San Luis Obispo County,35.327118,-120.832577,
San Luis Coastal Unified,Bellevue-Santa Fe Charter,1401 San Luis Bay Drive San Luis Obispo CA 93405-8003,,,False,tested,San Luis Obispo,San Luis Obispo County,35.192931,-120.714422,
San Luis Coastal Unified,Bishop's Peak Elementary,451 Jaycee Drive San Luis Obispo CA 93405-1245,,,False,tested,San Luis Obispo,San Luis Obispo County,35.297098,-120.685695,
Private,Cal Poly Child Development Center,1 Grand Ave. San Luis Obispo CA 93401,,,False,tested,San Luis Obispo,San Luis Obispo County,35.301146,-120.658826,
Private,Cal Poly Children’s Center,Cal Poly Children’s Center  San Luis Obispo CA 93405,,,False,tested,San Luis Obispo,San Luis Obispo County,35.298499,-120.659908,
Coast Unified,Cambria Grammar,3223 Main Street Cambria CA 93428-3304,,,,not tested,,San Luis Obispo County,35.553251,-121.07270600000001,
San Miguel Joint Union,Cappy Culver Elementary,11011 Heritage Ranch Loop Road Paso Robles CA 93446-7725,,,,not tested,Paso Robles,San Luis Obispo County,35.636876,-120.65450200000001,
Cayucos Elementary,Cayucos Elementary,301 Cayucos Drive Cayucos CA 93430-1036,,,,not tested,,San Luis Obispo County,35.451744,-120.904324,
Coast Unified,Coast Union High,2950 Santa Rosa Creek Road Cambria CA 93428-3506,,,,not tested,,San Luis Obispo County,35.567273,-121.074549,
Lucia Mar Unified,Dana Elementary,920 West Tefft Street Nipomo CA 93444-9624,,,False,tested,,San Luis Obispo County,35.035119,-120.487785,
Paso Robles Joint Unified,Daniel Lewis Middle,900 Creston Road Paso Robles CA 93447-3002,,,False,tested,Paso Robles,San Luis Obispo County,35.572486,-120.589818,
San Luis Coastal Unified,Del Mar Elementary,501 Sequoia Street Morro Bay CA 93442-1436,,,False,tested,Morro Bay,San Luis Obispo County,35.397094,-120.858449,
Templeton Unified,Eagle Canyon High,950 Old County Road Templeton CA 93465-9419,5.4,ppb,True,tested,Templeton,San Luis Obispo County,35.544798,-120.711105,5.4
Lucia Mar Unified,Fairgrove Elementary,2101 The Pike Grover Beach CA 93433-3228,,,False,tested,,San Luis Obispo County,35.107293,-120.60535800000001,
Blochman Union Elementary,Family Partnership Charter School,1981 Vicente drive Building C San Luis Obispo CA 93405,8.3,ppb,True,tested,San Luis Obispo,San Luis Obispo County,35.253951,-120.68616899999999,8.3
Atascadero Unified,Fine Arts Academy,6100 Olmeda Avenue Atascadero CA 93422-4204,,,False,tested,Atascadero,San Luis Obispo County,35.490922999999995,-120.667824,
Paso Robles Joint Unified,George H. Flamson Middle,655 24th Street Paso Robles CA 93446-1444,,,False,tested,El Paso de Robles (Paso Robles),San Luis Obispo County,35.639125,-120.693219,
Paso Robles Joint Unified,Georgia Brown Elementary,525 36th Street Paso Robles CA 93447-7010,,,False,tested,El Paso de Robles (Paso Robles),San Luis Obispo County,35.651413,-120.695617,
Lucia Mar Unified,Grover Beach Elementary,365 South 10th Street Grover Beach CA 93433-2418,,,False,tested,Grover Beach,San Luis Obispo County,35.118612,-120.61868999999999,
Lucia Mar Unified,Grover Heights Elementary,770 North Eighth Street and Ritchie Road Grover Beach CA 93433,,,False,tested,Grover Beach,San Luis Obispo County,35.128703,-120.61981000000002,
Lucia Mar Unified,Harloe Elementary,901 Fair Oaks Avenue Arroyo Grande CA 93420-3827,9.7,ppb,True,tested,Arroyo Grande,San Luis Obispo County,35.112626,-120.592473,9.7
San Luis Coastal Unified,Hawthorne Elementary,2125 Story Street San Luis Obispo CA 93401-5232,,,False,tested,San Luis Obispo,San Luis Obispo County,35.270317,-120.658976,
Lucia Mar Unified,Judkins Middle,680 Wadsworth Street Pismo Beach CA 93449-2359,,,False,tested,Pismo Beach,San Luis Obispo County,35.146786999999996,-120.63898999999999,
