district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Calexico Unified,Aurora High (Continuation),641 Rockwood Avenue Calexico CA 92231-2700,,,False,tested,Calexico,Imperial County,32.671336,-115.496374,
El Centro Elementary,Ballington Academy for the Arts and Sciences,1525 West Main Street El Centro CA 92243-2211,,,,not tested,El Centro,Imperial County,32.792757,-115.57154799999999,
Brawley Elementary,Barbara Worth Junior High,385 D Street Brawley CA 92227-1912,,,,not tested,Brawley,Imperial County,32.980959000000006,-115.535835,
Imperial Unified,Ben Hulse Elementary,303 South D Street Imperial CA 92251-1433,,,False,tested,Imperial,Imperial County,32.844559999999994,-115.576181,
Calipatria Unified,Bill E. Young Jr. Middle,220 South International Boulevard Calipatria CA 92233-9724,,,False,tested,Calipatria,Imperial County,33.123896,-115.518988,
Calexico Unified,Blanche Charles Elementary,1201 Kloke Road Calexico CA 92231-3491,,,False,tested,Calexico,Imperial County,32.682481,-115.516172,
Brawley Union High,Brawley High,480 North Imperial Avenue Brawley CA 92227-1625,,,,not tested,Brawley,Imperial County,32.982799,-115.534861,
Calexico Unified,Calexico High,1030 Encinas Avenue Calexico CA 92231-2560,,,False,tested,Calexico,Imperial County,32.678336,-115.488417,
Calexico Unified,Calexico High School 9th Grade Campus,824 Blair Ave. Calexico CA 92231,,,False,tested,Calexico,Imperial County,32.673275,-115.49080900000001,
Calipatria Unified,Calipatria High,601 West Main Street Calipatria CA 92233-9787,,,False,tested,Calipatria,Imperial County,33.125679999999996,-115.525085,
Central Union High,Central Union High,1001 Brighton Avenue El Centro CA 92243-3110,,,False,tested,El Centro,Imperial County,32.788121999999994,-115.56489499999999,
Central Union High,Central Union High School District Office,351 W Ross Ave El Centro CA 92243,,,,not tested,El Centro,Imperial County,32.781407,-115.551372,
Calexico Unified,Cesar Chavez Elementary,1251 East Zapata Street Calexico CA 92231-9677,,,False,tested,Calexico,Imperial County,32.689876,-115.47588600000002,
El Centro Elementary,De Anza Magnet,1530 South Waterman Avenue El Centro CA 92243-4142,,,False,tested,El Centro,Imperial County,32.778481,-115.575131,
El Centro Elementary,Desert Garden Elementary,1900 South Sixth Street El Centro CA 92243-4463,,,False,tested,El Centro,Imperial County,32.777018,-115.55740800000001,
Central Union High,Desert Oasis High (Continuation),1302 South Third St El Centro CA 92243-6604,,,False,tested,El Centro,Imperial County,32.781424,-115.548852,
Brawley Union High,Desert Valley High (Continuation),104 West Magnolia Street Brawley CA 92227-1583,,,,not tested,Brawley,Imperial County,32.984724,-115.550618,
Calexico Unified,Dool Elementary,800 Encinas Avenue Calexico CA 92231-2559,17.0,ppb,True,tested,Calexico,Imperial County,32.673626,-115.487218,17.0
El Centro Elementary,El Centro Elementary School District Office,1256 Broadwy El Centro CA 92243,6.6,ppb,True,tested,El Centro,Imperial County,32.794081,-115.566969,6.6
Holtville Unified,Emmett S. Finley Elementary,627 East Sixth Street Holtville CA 92250-1450,,,,not tested,Holtville,Imperial County,32.813793,-115.37101000000001,
Calexico Unified,Enrique Camarena Jr. High,800 East Rivera Avenue Calexico CA 92231-3387,7.5,ppb,True,tested,Calexico,Imperial County,32.673326,-115.474088,7.5
Private,Faith Academy,320 South J Street Imperial CA 92251,,,False,tested,Imperial,Imperial County,32.845245,-115.568247,
Imperial Unified,Frank M. Wright Middle,885 North Imperial Avenue Imperial CA 92251-1105,,,False,tested,El Centro,Imperial County,32.800345,-115.56982099999999,
Calipatria Unified,Fremont Primary,401 West Main Street Calipatria CA 92233-9787,,,False,tested,Calipatria,Imperial County,33.125774,-115.51901000000001,
Calipatria Unified,Grace Smith Elementary,9 East Fourth Street Niland CA 92257-1005,,,False,tested,Niland,Imperial County,33.237924,-115.51714199999999,
El Centro Elementary,Harding Elementary,950 South Seventh Street El Centro CA 92243-3919,,,False,tested,El Centro,Imperial County,32.7846,-115.559458,
Heber Elementary,Heber Elementary,1052 Heber Avenue Heber CA 92249-9759,,,False,tested,,Imperial County,32.727092999999996,-115.530129,
El Centro Elementary,Hedrick Elementary School,550 South Waterman Avenue El Centro CA 92243-3139,,,,not tested,El Centro,Imperial County,32.787991999999996,-115.575493,
Heber Elementary,Herber Dogwood Elementary,44 E Correll Rd Herber CA 92249,,,False,tested,Heber,Imperial County,32.738964,-115.53196200000001,
Holtville Unified,Holtville High,755 Olive Avenue Holtville CA 92250-1015,,,,not tested,Holtville,Imperial County,32.815699,-115.38525800000001,
Holtville Unified,Holtville Junior High,800 Beale Avenue Holtville CA 92250-1404,,,,not tested,Holtville,Imperial County,32.816697,-115.37017800000001,
El Centro Elementary,Home School Science Center,2370 W Main St El Centro CA 92243,,,,not tested,El Centro,Imperial County,32.792936,-115.582206,
