district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Ukiah Unified,Accelerated Achievement Academy,1031 North State Street Ukiah CA 95482-3413,,,False,tested,,Mendocino County,39.162756,-123.21006499999999,
Private,Adventist Christian School,22751 Bray Rd Willits CA 95490,,,False,tested,Willits,Mendocino County,39.41003,-123.335647,
Arena Union Elementary,Arena Elementary,20 School Street Point Arena CA 95468-0020,,,,not tested,Point Arena,Mendocino County,38.911795,-123.69283,
Willits Unified,Baechtel Grove Middle,1150 Magnolia Street Willits CA 95490-4209,,,False,tested,Willits,Mendocino County,39.400369,-123.353048,
Willits Unified,Blosser Lane Elementary,1275 Blosser Lane Willits CA 95490-4163,6.3,ppb,True,tested,Willits,Mendocino County,39.399339000000005,-123.359573,10.0
Willits Unified,Brookside Elementary,Spruce and Lincoln Way Willits CA 95490,5.1,ppb,True,tested,Willits,Mendocino County,39.411958,-123.36198700000001,5.1
Ukiah Unified,Calpella Elementary,151 Moore Street Ukiah CA 95482-9547,,,False,tested,Ukiah,Mendocino County,39.233857,-123.20583799999999,
Fort Bragg Unified,Dana Gray Elementary,1197 East Chestnut Street Fort Bragg CA 95437-4503,,,,not tested,Fort Bragg,Mendocino County,39.43643,-123.79078,
Ukiah Unified,Eagle Peak Middle,8601 West Road Redwood Valley CA 95470-9584,,,False,tested,Redwood Valley,Mendocino County,39.267553,-123.21925,
Fort Bragg Unified,Fort Bragg High,300 Dana Street Fort Bragg CA 95437-4522,,,,not tested,Fort Bragg,Mendocino County,39.438027000000005,-123.788531,
Fort Bragg Unified,Fort Bragg Middle,500 Harold Street Fort Bragg CA 95437-3308,,,,not tested,Fort Bragg,Mendocino County,39.448296,-123.797945,
Ukiah Unified,Frank Zeek Elementary,1060 North Bush Street Ukiah CA 95482-3865,5.3,ppb,True,tested,,Mendocino County,39.161390999999995,-123.214681,5.3
Ukiah Unified,Grace Hudson Elementary,251 Jefferson Lane Ukiah CA 95482-6617,,,False,tested,,Mendocino County,39.12365,-123.209002,
