district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Santa Rita Union Elementary,Abraham Lincoln Elementary,"850 W 9th St, Santa Rosa, CA 95401",,,,exempt,Santa Rosa,Sonoma County,38.44155,-122.736069,
Santa Rosa Elementary,Abraham Lincoln Elementary,850 West Ninth Street Santa Rosa CA 95401-5349,,,,not tested,Santa Rosa,Sonoma County,38.441288,-122.73718799999999,
Sonoma Valley Unified,Adele Harrison Middle,1150 Broadway Sonoma CA 95476-7578,,,,not tested,Sonoma,Sonoma County,38.281178000000004,-122.45941499999999,
Santa Rita Union Elementary,Albert F. Biella Elementary,"2140 Jennings Ave, Santa Rosa, CA 95401",,,,exempt,Santa Rosa,Sonoma County,38.449857,-122.752925,
Santa Rosa Elementary,Albert F. Biella Elementary,2140 Jennings Avenue Santa Rosa CA 95401-9528,11.7,ppb,True,tested,Santa Rosa,Sonoma County,38.449804,-122.75556599999999,11.7
Sonoma Valley Unified,Altimira Middle,17805 Arnold Drive Sonoma CA 95476-4019,,,False,tested,,Sonoma County,38.309373,-122.49708899999999,
West Sonoma County Union High,Analy High,6950 Analy Avenue Sebastopol CA 95472-3401,,,False,tested,Sebastopol,Sonoma County,38.406771,-122.82611399999999,
Rincon Valley Union Elementary,Austin Creek Elementary,1480 Snowy Egret Drive Santa Rosa CA 95409-4387,,,False,tested,Santa Rosa,Sonoma County,38.465097,-122.637426,
Rincon Valley Union Elementary,Binkley Elementary Charter,4965 Canyon Drive Santa Rosa CA 95409-3204,,,False,tested,Santa Rosa,Sonoma County,38.473956,-122.663572,
Shoreline Unified,Bodega Bay Elementary,1200 Canon Street Bodega Bay CA 94923,,,,not tested,,Sonoma County,38.334298,-123.04536,
Windsor Unified,"Bridges Community Based School, North County Consortium","9291 Old Redwood Hwy, Building 500 Windsor CA 95492-8089",,,,not tested,Windsor,Sonoma County,38.549471000000004,-122.814047,
Sebastopol Union Elementary,Brook Haven Elementary,7905 Valentine Avenue Sebastopol CA 95472-3214,,,False,tested,Sebastopol,Sonoma County,38.402173,-122.83698999999999,
Santa Rosa Elementary,Brook Hill Elementary,1850 Vallejo Street Santa Rosa CA 95404-5399,,,False,tested,Santa Rosa,Sonoma County,38.437554,-122.692451,
Santa Rita Union Elementary,Brook Hill Elementary,"1850 Vallejo St, Santa Rosa, CA 95404",,,,exempt,Santa Rosa,Sonoma County,38.437847,-122.69390800000001,
Windsor Unified,Brooks Elementary,750 Natalie Drive Windsor CA 95492-8821,,,False,tested,Windsor,Sonoma County,38.55761,-122.811764,
Private,Brush Creek Montessori,1569 Brush Creek Rd Santa Rosa CA 95404,,,False,tested,Santa Rosa,Sonoma County,38.466229999999996,-122.680655,
Windsor Unified,Cali Calmecac Language Academy,9941 Starr Road Windsor CA 95492,,,False,tested,Windsor,Sonoma County,38.557241,-122.826075,
Private,Cardinal Newman High School,50 Ursuline Road Santa Rosa CA 95403,,,False,tested,Santa Rosa,Sonoma County,38.492001,-122.73978600000001,
Petaluma Joint Union High,Carpe Diem High (Continuation),199 Fair Street Petaluma CA 94952-2516,,,False,tested,Petaluma,Sonoma County,38.226673,-122.64348999999999,
Petaluma Joint Union High,Casa Grande High,333 Casa Grande Road Petaluma CA 94954-5706,,,False,tested,Petaluma,Sonoma County,38.242946999999994,-122.60011999999999,
Santa Rosa Elementary,Cesar Chavez Language Academy,2750 West Steele Lane Santa Rosa CA 95403-3236,,,,not tested,Santa Rosa,Sonoma County,38.459653,-122.747006,
Cinnabar Elementary,Cinnabar Charter,286 Skillman Lane Petaluma CA 94952-1226,,,,not tested,Petaluma,Sonoma County,38.258198,-122.665602,
Cinnabar Elementary,Cinnabar Elementary,286 Skillman Ln Petaluma CA 94952-1226,,,,not tested,Petaluma,Sonoma County,38.258198,-122.665602,
Cloverdale Unified,Cloverdale High and Adult,509 North Cloverdale Blvd Cloverdale CA 95425-3324,,,,not tested,Cloverdale,Sonoma County,38.811033,-123.021372,
Waugh Elementary,Corona Creek Elementary,1851 Hartman Lane Petaluma CA 94954-2535,,,False,tested,Petaluma,Sonoma County,38.275301,-122.64811,
Sonoma Valley Unified,Creekside High,950 Broadway Sonoma CA 95476-7413,,,,not tested,Sonoma,Sonoma County,38.283879999999996,-122.45898400000002,
Petaluma Joint Union High,Crossroads,700 Bantam Wy Petaluma CA 94952-1709,,,,not tested,Petaluma,Sonoma County,38.234624,-122.65893899999999,
Private,Cypress Primary School,3880 Cypress Drive Suite A Petaluma CA 94954,,,False,tested,Petaluma,Sonoma County,38.226034000000006,-122.58669499999999,
Private,Cypress School,3835 Cypress Drive Suite 103 Petaluma CA 94954,,,False,tested,Petaluma,Sonoma County,38.228003,-122.588637,
Sonoma Valley Unified,Dunbar Elementary,11700 Dunbar Road Glen Ellen CA 95442-9611,,,False,tested,,Sonoma County,38.389178,-122.52783500000001,
West Sonoma County Union High,El Molino High,7050 Covey Road Forestville CA 95436-9642,,,False,tested,,Sonoma County,38.481840999999996,-122.89024099999999,
Sonoma Valley Unified,El Verano Elementary,18606 Riverside Drive Sonoma CA 95476-4526,,,False,tested,,Sonoma County,38.306951,-122.484928,
