district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Sacramento City Unified,A. M. Winn Waldorf-Inspired,3351 Explorer Drive Sacramento CA 95827-2954,12.0,ppb,True,tested,Rancho Cordova,Sacramento County,38.567077000000005,-121.325625,12.0
Sacramento City Unified,Abraham Lincoln Elementary,3324 Glenmoor Drive Sacramento CA 95827-2436,,,False,tested,Rancho Cordova,Sacramento County,38.571764,-121.31300900000001,
Private,Alan Rowe Prep-College,9424 Big Horn Blvd Elk Grove  CA 95758,,,False,tested,Elk Grove,Sacramento County,38.416253000000005,-121.406999,
Sacramento City Unified,Albert Einstein Middle,9325 Mirandy Drive Sacramento CA 95826-5224,,,False,tested,,Sacramento County,38.548454,-121.349928,
San Juan Unified,Albert Schweitzer Elementary,4350 Glenridge Drive Carmichael CA 95608-2043,,,False,tested,,Sacramento County,38.642558,-121.300276,
Sacramento City Unified,Alice Birney Waldorf-Inspired,6251 13th Street Sacramento CA 95831-1861,,,False,tested,Sacramento,Sacramento County,38.512902000000004,-121.510019,
Elverta Joint Elementary,Alpha Charter,8920 Elwyn Avenue Elverta CA 95626-9580,,,False,tested,,Sacramento County,38.730615,-121.466631,
Elverta Joint Elementary,Alpha Charter,8920 Elwyn Avenue Elverta CA 95626-9217,,,False,tested,,Sacramento County,38.730615,-121.466631,
Elverta Joint Elementary,Alpha Technology Middle,8920 Elwyn Avenue Elverta CA 95626-9217,,,,not tested,,Sacramento County,38.730615,-121.466631,
Natomas Unified,American Lakes Elementary,2800 Stonecreek Drive Sacramento CA 95833-1634,,,False,tested,Sacramento,Sacramento County,38.618274,-121.493922,
Sacramento City Unified,American Legion High (Continuation),3801 Broadway Sacramento CA 95817-3399,,,False,tested,Sacramento,Sacramento County,38.547563000000004,-121.464956,
San Juan Unified,Andrew Carnegie Middle,5820 Illinois Avenue Orangevale CA 95662-4418,,,False,tested,,Sacramento County,38.672714,-121.234895,
Elk Grove Unified,Anna Kirchgater Elementary,8141 Stevenson Avenue Sacramento CA 95828-6943,,,False,tested,,Sacramento County,38.465344,-121.40916999999999,
Dry Creek Joint Elementary,Antelope Crossing Middle,9200 Palmerson Drive Sacramento CA 95843-4616,,,False,tested,,Sacramento County,38.717094,-121.33975,
Roseville Joint Union High,Antelope High,7801 Titan Drive Antelope CA 95843-6037,,,False,tested,Antelope,Sacramento County,38.710848999999996,-121.355861,
Dry Creek Joint Elementary,Antelope Meadows Elementary,8343 Palmerson Drive Antelope CA 95843-5195,,,False,tested,Antelope,Sacramento County,38.721447,-121.35841699999999,
San Juan Unified,Arcade Fundamental Middle,3500 Edison Avenue Sacramento CA 95821-2710,,,,not tested,,Sacramento County,38.634023,-121.38275800000001,
San Juan Unified,Arden Middle,1640 Watt Avenue Sacramento CA 95864-2964,,,False,tested,,Sacramento County,38.594384999999996,-121.38166799999999,
Elk Grove Unified,Arlene Hein Elementary,6820 Bellaterra Drive Elk Grove CA 95757-3083,,,False,tested,Elk Grove,Sacramento County,38.398998999999996,-121.43111499999999,
San Juan Unified,Arlington Heights Elementary,6401 Trenton Way Citrus Heights CA 95621-4821,6.3,ppb,True,tested,Citrus Heights,Sacramento County,38.685241,-121.31598799999999,6.3
Elk Grove Unified,Arnold Adreani Elementary,9927 Wildhawk West Drive Sacramento CA 95829-8012,,,False,tested,,Sacramento County,38.471723,-121.322826,
Sacramento City Unified,Arthur A. Benjamin Health Professions High,451 McClatchy Way Sacramento CA 95818-2806,,,False,tested,Sacramento,Sacramento County,38.562257,-121.51118400000001,
Elk Grove Unified,Arthur C. Butler Elementary,9180 Brown Road Elk Grove CA 95624-3916,,,False,tested,Elk Grove,Sacramento County,38.448611,-121.36014899999999,
Center Joint Unified,Arthur S. Dudley Elementary,8000 Aztec Way Antelope CA 95843-4486,,,False,tested,,Sacramento County,38.71394,-121.38171000000001,
San Juan Unified,Aspire Alexander Twilight College Preparatory Academy,2360 El Camino Avenue Sacramento CA 95821-5611,,,False,tested,,Sacramento County,38.610638,-121.40823400000001,
San Juan Unified,Aspire Alexander Twilight Secondary Academy,2360 El Camino Ave Sacramento CA 95821-5611,,,False,tested,,Sacramento County,38.610638,-121.40823400000001,
Sacramento City Unified,Aspire Capitol Heights Academy,2520 33rd Street Sacramento CA 95817-1943,,,False,tested,Sacramento,Sacramento County,38.555186,-121.469776,
Natomas Unified,Bannon Creek Elementary,2775 Millcreek Drive Sacramento CA 95833-1856,,,False,tested,Sacramento,Sacramento County,38.615039,-121.502255,
Elk Grove Unified,Barbara Comstock Morse Elementary,7000 Cranleigh Avenue Sacramento CA 95823-7722,,,False,tested,Sacramento,Sacramento County,38.447725,-121.42088899999999,
Dry Creek Joint Elementary,Barrett Ranch Elementary,7720 Ocean Park Drive Antelope CA 95843-6034,,,False,tested,Antelope,Sacramento County,38.707518,-121.350654,
Robla Elementary,Bell Avenue Elementary,1900 Bell Avenue Sacramento CA 95838-3009,,,False,tested,Sacramento,Sacramento County,38.647179,-121.422078,
San Juan Unified,Bella Vista High,8301 Madison Avenue Fair Oaks CA 95628-3823,,,False,tested,,Sacramento County,38.663896,-121.257287,
Private,Bergamo Montessori School,8144 Pocket Road Sacramento CA 95831,,,False,tested,Sacramento,Sacramento County,38.479186999999996,-121.518725,
Folsom-Cordova Unified,Blanche Sprentz Elementary,249 Flower Drive Folsom CA 95630-2746,,,False,tested,,Sacramento County,38.681119,-121.15126699999999,
Sacramento City Unified,Bowling Green Elementary,4211 Turnbridge Drive Sacramento CA 95823-1999,,,False,tested,,Sacramento County,38.501734,-121.457948,
Sacramento City Unified,Bret Harte Elementary,2751 Ninth Avenue Sacramento CA 95818-4406,,,False,tested,Sacramento,Sacramento County,38.544623,-121.477337,
Sacramento City Unified,C. K. McClatchy High,3066 Freeport Boulevard Sacramento CA 95818-4349,,,False,tested,Sacramento,Sacramento County,38.548108,-121.49036000000001,
Sacramento City Unified,Caleb Greenwood Elementary,5457 Carlson Drive Sacramento CA 95819-2453,,,False,tested,Sacramento,Sacramento County,38.575283,-121.430545,
Sacramento City Unified,California Middle,1600 Vallejo Way Sacramento CA 95818-3837,,,False,tested,Sacramento,Sacramento County,38.552561,-121.49628799999999,
Sacramento City Unified,California Montessori Project - Capitol Campus,2635 Chestnut Hill Drive Sacramento CA 95826-2912,,,False,tested,Sacramento,Sacramento County,38.553819,-121.400147,
Elk Grove Unified,California Montessori Project - Elk Grove Campus,"8828 Elk Grove Boulevard, Suite 4 Elk Grove CA 95624-1875",,,,not tested,Elk Grove,Sacramento County,38.408853,-121.37483,
San Juan Unified,California Montessori Project-San Juan Campus,5330A Gibbons Drive Suite 700 Carmichael CA 95608-2117,,,False,tested,Carmichael,Sacramento County,38.635177,-121.339678,
Elk Grove Unified,Calvine High,8333 Vintage Park Drive Sacramento CA 95828-6178,,,False,tested,,Sacramento County,38.453828,-121.37824199999999,
San Juan Unified,Cambridge Heights Elementary,5555 Fleetwood Drive Citrus Heights CA 95621-7313,,,False,tested,Citrus Heights,Sacramento County,38.666292,-121.29522800000001,
Sacramento City Unified,Camellia Elementary,6600 Cougar Drive Sacramento CA 95828-1463,,,False,tested,Sacramento,Sacramento County,38.508036,-121.418957,
Private,Camellia Waldorf,7450 Pocket Road Sacramento CA 95831,,,False,tested,Sacramento,Sacramento County,38.476456,-121.527946,
San Juan Unified,Cameron Ranch Elementary,4333 Hackberry Lane Carmichael CA 95608-1329,,,,not tested,,Sacramento County,38.64325,-121.33218799999999,
Sacramento City Unified,Capital City Independent Study,7222 24th Street Sacramento CA 95823-4978,,,False,tested,,Sacramento County,38.698384000000004,-121.410481,
Sacramento City Unified,Capitol Collegiate Academy,2118 Meadowview Road Sacramento CA 95832-1212,,,False,tested,Sacramento,Sacramento County,38.481331,-121.492391,
Folsom-Cordova Unified,Carl H. Sundahl Elementary,9932 Inwood Road Folsom CA 95630-1916,,,,not tested,,Sacramento County,38.700958,-121.174846,
San Juan Unified,Carmichael Elementary,6141 Sutter Avenue Carmichael CA 95608-2799,6.449999999999998,ppb,True,tested,,Sacramento County,38.633254,-121.32317900000001,6.6
Sacramento City Unified,Caroline Wenzel Elementary,6870 Greenhaven Drive Sacramento CA 95831-2759,,,False,tested,Sacramento,Sacramento County,38.502105,-121.52248700000001,
San Juan Unified,Carriage Drive Elementary,7519 Carriage Drive Citrus Heights CA 95621-2000,,,False,tested,Citrus Heights,Sacramento County,38.702513,-121.29578899999998,
Elk Grove Unified,Carroll Elementary,10325 Stathos Drive Elk Grove CA 95757-1608,,,False,tested,Elk Grove,Sacramento County,38.382761,-121.43152099999999,
San Juan Unified,Casa Roble Fundamental High,9151 Oak Avenue Orangevale CA 95662-2730,,,False,tested,,Sacramento County,38.700187,-121.213163,
Center Joint Unified,Center High,3111 Center Court Lane Antelope CA 95843-9111,,,False,tested,Antelope,Sacramento County,38.720248,-121.3897,
Sacramento City Unified,Cesar Chavez Intermediate,7500 32nd Street Sacramento CA 95822-5801,,,False,tested,Sacramento,Sacramento County,38.485939,-121.471607,
Sacramento City Unified,Charles A. Jones Education Center (Adult),5451 Lemon Hill Avenue Sacramento CA 95824,,,False,tested,Sacramento,Sacramento County,38.515879999999996,-121.44139399999999,
Elk Grove Unified,Charles E. Mack Elementary,4701 Brookfield Drive Sacramento CA 95823-3733,,,False,tested,Sacramento,Sacramento County,38.480823,-121.446684,
San Juan Unified,Charles Peck Elementary,6230 Rutland Drive Carmichael CA 95608-0721,,,,not tested,Carmichael,Sacramento County,38.659979,-121.31723999999998,
Private,Christian Brothers High School,4315 Martin Luther King Jr. Boulevard Sacramento CA 95820,,,False,tested,Sacramento,Sacramento County,38.535595,-121.464155,
Center Joint Unified,CJUSD District Office,8401 Watt Avenue Antelope CA 95843,,,False,tested,Antelope,Sacramento County,38.72181,-121.392334,
Private,Collis P Huntington Children Center,5921 26th Street Sacramento CA 95822,,,False,tested,Sacramento,Sacramento County,38.517134999999996,-121.479777,
Twin Rivers Unified,Community Collaborative Charter,5715 Skvarla Avenue McClellan CA 95652-2424,,,,not tested,McClellan Park,Sacramento County,38.670953999999995,-121.385524,
Twin Rivers Unified,Community Outreach Academy-5640 Dudley,5640 Dudley Blvd McClellan CA 95652,,,,not tested,McClellan Park,Sacramento County,38.670273,-121.38677,
Twin Rivers Unified,Community Outreach Academy-5712 Dudley,5712 Dudley Blvd McClellan CA 95652,,,,not tested,McClellan Park,Sacramento County,38.670904,-121.386703,
Twin Rivers Unified,Community Outreach Academy-Bolivar,3800 Bolivar Avenue North Highlands CA 95660,,,False,tested,,Sacramento County,38.678540000000005,-121.378534,
Twin Rivers Unified,Community Outreach Academy-Skvarla,5637 Skvarla Avenue McClellan CA 95652-2439,,,,not tested,McClellan Park,Sacramento County,38.669812,-121.384875,
Folsom-Cordova Unified,Cordova Gardens Elementary,2400 Dawes Street Rancho Cordova CA 95670-2097,,,False,tested,Rancho Cordova,Sacramento County,38.59661,-121.30926799999999,
Folsom-Cordova Unified,Cordova High,2239 Chase Drive Rancho Cordova CA 95670-2039,,,False,tested,Rancho Cordova,Sacramento County,38.599469,-121.30931100000001,
Folsom-Cordova Unified,Cordova Lane Center,2460 Cordova Lane Rancho Cordova CA 95670-4942,6.8,ppb,True,tested,Rancho Cordova,Sacramento County,38.605146000000005,-121.286608,6.8
Folsom-Cordova Unified,Cordova Meadows Elementary,2550 La Loma Drive Rancho Cordova CA 95670-3449,,,False,tested,Rancho Cordova,Sacramento County,38.58983,-121.31557099999999,
Folsom-Cordova Unified,Cordova Villa Elementary,10359 South White Rock Road Rancho Cordova CA 95670-5799,,,False,tested,Rancho Cordova,Sacramento County,38.585813,-121.30501799999999,
Elk Grove Unified,Cosumnes Oaks High,8350 Lotz Parkway Elk Grove CA 95757,,,False,tested,Elk Grove,Sacramento County,38.401505,-121.394884,
San Juan Unified,Cottage Elementary,2221 Morse Avenue Sacramento CA 95825-7829,,,False,tested,,Sacramento County,38.605738,-121.39234599999999,
San Juan Unified,Coyle Avenue Elementary,6330 Coyle Avenue Carmichael CA 95608-0439,,,False,tested,Carmichael,Sacramento County,38.667752,-121.317299,
Twin Rivers Unified,Creative Connections Arts Academy,7201 Arutas Drive North Highlands CA 95660-2809,5.8,ppb,True,tested,,Sacramento County,38.701107,-121.368899,5.8
Twin Rivers Unified,Creative Connections Arts Academy-Walerga,6444 Walerga Rd              North Highlands CA 95660,,,False,tested,,Sacramento County,38.682762,-121.36366899999999,
Sacramento City Unified,Crocker/Riverside Elementary,2970 Riverside Boulevard Sacramento CA 95818-3763,,,False,tested,Sacramento,Sacramento County,38.552479999999996,-121.50461399999999,
Center Joint Unified,Cyril Spinelli Elementary,3401 Scotland Dr Antelope CA 95843-2226,7.8,ppb,True,tested,Antelope,Sacramento County,38.707578999999996,-121.38758899999999,7.8
Twin Rivers Unified,D. W. Babcock Elementary,2400 Cormorant Way Sacramento CA 95815-2715,,,False,tested,Sacramento,Sacramento County,38.609906,-121.426781,
Sacramento City Unified,David Lubin Elementary,3535 M Street Sacramento CA 95816-5403,,,False,tested,Sacramento,Sacramento County,38.568626,-121.46003400000001,
Elk Grove Unified,David Reese Elementary,7600 Lindale Drive Sacramento CA 95828-3916,,,False,tested,,Sacramento County,38.493179,-121.418754,
Elk Grove Unified,Daylor (William) High (Continuation),6131 Orange Avenue Sacramento CA 95823-3226,,,False,tested,,Sacramento County,38.488737,-121.43042700000001,
San Juan Unified,Del Campo High,4925 Dewey Dr. Fair Oaks CA 95628-4402,,,False,tested,,Sacramento County,38.655088,-121.30840800000001,
San Juan Unified,Del Dayo Elementary,1301 McClaren Drive Carmichael CA 95608-6119,,,False,tested,,Sacramento County,38.587996999999994,-121.33768300000001,
Twin Rivers Unified,Del Paso Heights Elementary,590 Morey Avenue Sacramento CA 95838-3332,,,False,tested,Sacramento,Sacramento County,38.634702000000004,-121.452925,
San Juan Unified,Del Paso Manor Elementary,2700 Maryal Drive Sacramento CA 95821-6621,,,False,tested,,Sacramento County,38.612711,-121.369335,
Natomas Unified,Discovery High,3401 Fong Ranch Road Sacramento CA 95834-1797,,,False,tested,Sacramento,Sacramento County,38.633171000000004,-121.49396200000001,
Twin Rivers Unified,Dry Creek Elementary,1230 G Street Rio Linda CA 95673-4414,,,False,tested,,Sacramento County,38.68,-121.43703899999998,
San Juan Unified,Dyer-Kelly Elementary,2236 Edison Avenue Sacramento CA 95821-1607,,,,not tested,Sacramento,Sacramento County,38.62271,-121.412421,
San Juan Unified,Earl Legette Elementary,4623 Kenneth Avenue Fair Oaks CA 95628-6242,,,False,tested,,Sacramento County,38.649454,-121.24425900000001,
Sacramento City Unified,Earl Warren Elementary,5420 Lowell Street Sacramento CA 95820-6606,,,False,tested,Sacramento,Sacramento County,38.526996999999994,-121.416408,
Elk Grove Unified,Edna Batey Elementary,9421 Stonebrook Drive Elk Grove CA 95624-6089,,,False,tested,Elk Grove,Sacramento County,38.414464,-121.34427600000001,
Elk Grove Unified,"Edward Harris, Jr. Middle",8691 Power Inn Road Elk Grove CA 95624-3467,,,False,tested,Elk Grove,Sacramento County,38.438340000000004,-121.392049,
Sacramento City Unified,Edward Kelly,3340 Bradshaw Road Sacramento CA 95827,,,False,tested,Rancho Cordova,Sacramento County,38.562463,-121.33638400000001,
Sacramento City Unified,Edward Kemble Elementary,7495 29th Street Sacramento CA 95822-5525,7.2,ppb,True,tested,Sacramento,Sacramento County,38.487004999999996,-121.474645,9.6
San Juan Unified,El Camino Fundamental High,4300 El Camino Avenue Sacramento CA 95821-6702,,,False,tested,,Sacramento County,38.610152,-121.36438700000001,
Sacramento County Office of Education,El Centro Jr./Sr. High,9601 Keifer Boulevard Sacramento CA 95827,,,,not tested,Sacramento,Sacramento County,38.544896,-121.3398,
San Juan Unified,El Sereno Alternative Education,10700 Fair Oaks Boulevard Fair Oaks CA 95628-7213,5.3,ppb,True,tested,Citrus Heights,Sacramento County,38.644918,-121.26411599999999,5.3
Sacramento City Unified,Elder Creek Elementary,7934 Lemon Hill Avenue Sacramento CA 95824-3345,,,False,tested,Sacramento,Sacramento County,38.516054,-121.411276,
Sacramento County Office of Education,Elinor Lincoln Hickey Jr./Sr. High,2040 Ethan Wy Sacramento CA 95825-0118,,,False,tested,Sacramento,Sacramento County,38.60275,-121.419852,
Elk Grove Unified,Elitha Donner Elementary,9461 Soaring Oaks Drive Elk Grove CA 95758-1075,,,False,tested,Elk Grove,Sacramento County,38.416136,-121.41278500000001,
Elk Grove Unified,Elizabeth Pinkerton Middle,8365 Whitelock Parkway Elk Grove CA 95757-5930,,,False,tested,Elk Grove,Sacramento County,38.395457,-121.396896,
Elk Grove Unified,Elk Grove Charter,10065 Atkins Drive Elk Grove CA 95757-4309,,,False,tested,Elk Grove,Sacramento County,38.391627,-121.437669,
Elk Grove Unified,Elk Grove Elementary,9373 Crowell Drive Elk Grove CA 95624-3562,,,False,tested,Elk Grove,Sacramento County,38.417724,-121.363041,
Elk Grove Unified,Elk Grove High,9800 Elk Grove-Florin Road Elk Grove CA 95624-2549,,,False,tested,Elk Grove,Sacramento County,38.401014,-121.37260400000001,
Elk Grove Unified,Ellen Feickert Elementary,9351 Feickert Drive Elk Grove CA 95624-2800,9.3,ppb,True,tested,Elk Grove,Sacramento County,38.417474,-121.38776899999999,9.3
Elk Grove Unified,Elliott Ranch Elementary,10000 East Taron Drive Elk Grove CA 95757-8194,,,False,tested,Elk Grove,Sacramento County,38.397991999999995,-121.46893,
Elverta Joint Elementary,Elverta Elementary,7900 Eloise Avenue Elverta CA 95626-9217,,,False,tested,,Sacramento County,38.712266,-121.463698,
Folsom-Cordova Unified,Empire Oaks Elementary,1830 Bonhill Drive Folsom CA 95630-6107,6.4,ppb,True,tested,,Sacramento County,38.678565,-121.10676299999999,6.8
San Juan Unified,Encina Preparatory High,1400 Bell Street Sacramento CA 95825-2303,,,False,tested,,Sacramento County,38.590769,-121.41061299999998,
Private,Ephraim Williams College Prep Middle School,4545 9th Avenue Sacramento CA 95820,,,False,tested,Sacramento,Sacramento County,38.543789000000004,-121.453842,
Galt Joint Union High,Estrellita Continuation High,12935 Marengo Road Galt CA 95632-1717,,,,not tested,Galt,Sacramento County,38.285666,-121.282555,
Sacramento City Unified,Ethel I. Baker Elementary,5717 Laurine Way Sacramento CA 95824-1413,5.9,ppb,True,tested,,Sacramento County,38.521931,-121.45321499999999,5.9
Sacramento City Unified,Ethel Phillips Elementary,2930 21st Avenue Sacramento CA 95820-3719,,,False,tested,Sacramento,Sacramento County,38.533574,-121.47619499999999,
Twin Rivers Unified,Fairbanks Elementary,227 Fairbanks Avenue Sacramento CA 95838-4799,10.1,ppb,True,tested,Sacramento,Sacramento County,38.626062,-121.46178,10.1
Galt Joint Union Elementary,Fairsite Preschool & School Readiness Center,902 Caroline Avenue Galt CA 95632,,,,not tested,Galt,Sacramento County,38.251103,-121.299499,
Sacramento City Unified,Father Keith B. Kenny,3525 Martin Luther King Junior Boulevard Sacramento CA 95817-3654,,,False,tested,Sacramento,Sacramento County,38.542747999999996,-121.46269299999999,
Sacramento City Unified,Fern Bacon Middle,4140 Cuny Avenue Sacramento CA 95823-1911,,,False,tested,,Sacramento County,38.504424,-121.45988700000001,
Elk Grove Unified,Florence Markofer Elementary,9759 Tralee Way Elk Grove CA 95624-2678,,,False,tested,Elk Grove,Sacramento County,38.400397,-121.36959399999999,
Elk Grove Unified,Florin Elementary,7300 Kara Drive Sacramento CA 95828-3509,,,False,tested,,Sacramento County,38.492714,-121.40408300000001,
Elk Grove Unified,Florin High,7956 Cottonwood Lane Sacramento CA 95828-5404,,,False,tested,,Sacramento County,38.473609,-121.39039,
Folsom-Cordova Unified,Folsom Cordova K-8 Community Charter,4420 Monhegan Way Mather CA 95655-3025,5.1,ppb,True,tested,,Sacramento County,38.545726,-121.28671999999999,5.1
Folsom-Cordova Unified,Folsom High,1655 Iron Point Road Folsom CA 95630-3053,,,False,tested,,Sacramento County,38.649981,-121.158925,
Folsom-Cordova Unified,Folsom Hills Elementary,106 Manseau Drive Folsom CA 95630-5233,,,False,tested,,Sacramento County,38.686734,-121.12824199999999,
Folsom-Cordova Unified,Folsom Lake High,955 Riley Street Folsom CA 95630-3002,,,False,tested,,Sacramento County,38.671775,-121.17041200000001,
Folsom-Cordova Unified,Folsom Middle,500 Blue Ravine Road Folsom CA 95630-3403,,,False,tested,,Sacramento County,38.673204,-121.148219,
Folsom-Cordova Unified,Folsom-Cordova Adult,10850 Gadsten Way Rancho Cordova CA 95670-5102,,,,not tested,Rancho Cordova,Sacramento County,38.607334,-121.280482,
Twin Rivers Unified,Foothill High,5000 McCloud Drive Sacramento CA 95842-2815,,,False,tested,,Sacramento County,38.680741999999995,-121.348855,
Twin Rivers Unified,Foothill Oaks Elementary,5520 Lancelot Drive Sacramento CA 95842-2100,,,False,tested,,Sacramento County,38.69193,-121.33626699999999,
Twin Rivers Unified,Foothill Ranch Middle,5001 Diablo Drive Sacramento CA 95842-3119,,,False,tested,,Sacramento County,38.676108,-121.34593000000001,
Sacramento County Office of Education,Fortune,6829 Stockton Boulevard  380C Sacramento CA 95823-2395,,,False,tested,Sacramento,Sacramento County,38.502263,-121.429502,
Elk Grove Unified,Foulks Ranch Elementary,6211 Laguna Park Drive Elk Grove CA 95758-4852,,,False,tested,Elk Grove,Sacramento County,38.417951,-121.431381,
Elk Grove Unified,Franklin High,6400 Whitelock Parkway Elk Grove CA 95757-5928,,,False,tested,Elk Grove,Sacramento County,38.394412,-121.39802399999999,
Twin Rivers Unified,Frederick Joyce Elementary,6050 Watt Avenue North Highlands CA 95660-4212,,,False,tested,,Sacramento County,38.676041999999995,-121.38278999999999,
