district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Napa Valley Unified,McPherson Elementary,2670 Yajome Street Napa CA 94558-5039,NA,NA,FALSE,tested,Napa,Napa County,38.315779,-122.29176
Napa Valley Unified,Mt. George International,1019 Second Avenue Napa CA 94558-3938,NA,NA,FALSE,tested,Napa,Napa County,38.295609,-122.246024
Napa County Office of Education,Napa County Community,2121 Imola Avenue Napa CA 94559-3625,NA,NA,FALSE,tested,Napa,Napa County,38.278083,-122.256567
Napa County ROP,Napa County ROP,2121 Imola Napa CA 94559-3610,NA,NA,NA,not tested,NA,Napa County,38.280079,-122.294196
Napa Valley Unified,Napa High,2475 Jefferson Street Napa CA 94558-4931,NA,NA,FALSE,tested,Napa,Napa County,38.310338,-122.296403
Napa Valley Unified,Napa Junction Elementary,300 Napa Junction Road American Canyon CA 94589-1223,NA,NA,FALSE,tested,American Canyon,Napa County,38.184992,-122.257822
Napa Valley Unified,Napa Valley Adult,1600 Lincoln Avenue Napa CA 94558-6006,NA,NA,FALSE,tested,Napa,Napa County,38.308064,-122.297994
Napa Valley Unified,Napa Valley Independent Studies,3310 Linda Vista Avenue Napa CA 94558-3147,NA,NA,NA,not tested,Napa,Napa County,38.317435,-122.317609
Napa Valley Unified,Napa Valley Language Academy,2700 Kilburn Avenue Napa CA 94558-5623,NA,NA,FALSE,tested,Napa,Napa County,38.297265,-122.304843
Napa Valley Unified,New Technology High,920 Yount Street Napa CA 94559-1808,NA,NA,FALSE,tested,Napa,Napa County,38.305049,-122.289114
Napa Valley Unified,Northwood Elementary,2214 Berks Street Napa CA 94558-2714,NA,NA,FALSE,tested,Napa,Napa County,38.325865,-122.321381
Private,Pacific Union College Elementary,135 Neilsen Court Angwin CA 94508,100,ppb,TRUE,tested,Angwin,Napa County,38.565776,-122.439956
Private,Pacific Union College Preparatory,1 Angwin Avenue Angwin CA 94508,NA,NA,FALSE,tested,Angwin,Napa County,38.569878,-122.439483
Calistoga Joint Unified,Palisades High (Continuation),1507 Grant Street Calistoga CA 94515-1315,NA,NA,FALSE,tested,Calistoga,Napa County,38.583103,-122.57795
Napa Valley Unified,Phillips Elementary,1210 Shetler Avenue Napa CA 94559-4205,NA,NA,FALSE,tested,Napa,Napa County,38.28277,-122.26344
Pope Valley Union Elementary,Pope Valley Elementary,6200 Pope Valley Road Pope Valley CA 94567-0167,NA,NA,NA,not tested,NA,Napa County,38.632012,-122.449015
Napa Valley Unified,Pueblo Vista Elementary,1600 Barbara Road Napa CA 94558-4500,NA,NA,FALSE,tested,Napa,Napa County,38.317016,-122.316347
Napa Valley Unified,Redwood Middle,3600 Oxford Street Napa CA 94558-2735,5.4,ppb,TRUE,tested,Napa,Napa County,38.322677,-122.314698
Napa Valley Unified,River Charter,2447 Old Sonoma Road Napa CA 94558-6006,NA,NA,FALSE,tested,Napa,Napa County,38.287688,-122.303221
Saint Helena Unified,Robert Louis Stevenson Intermediate,1316 Hillview Place St. Helena CA 94574-1720,NA,NA,FALSE,tested,St. Helena,Napa County,38.506773,-122.4757
Saint Helena Unified,Saint Helena Elementary,1325 Adams Street St. Helena CA 94574-1937,NA,NA,FALSE,tested,St. Helena,Napa County,38.504263,-122.471408
Saint Helena Unified,Saint Helena High,1401 Grayson Avenue St. Helena CA 94574-2128,NA,NA,FALSE,tested,St. Helena,Napa County,38.497131,-122.462758
Saint Helena Unified,Saint Helena Primary,1701 Grayson Avenue St. Helena CA 94574-2106,NA,NA,FALSE,tested,St. Helena,Napa County,38.494505,-122.466914
Napa Valley Unified,Salvador Elementary,1850 Salvador Avenue Napa CA 94558-1633,NA,NA,FALSE,tested,Napa,Napa County,38.340105,-122.322686
Napa Valley Unified,Shearer Elementary,1590 Elm Street Napa CA 94559-3924,8.2,ppb,TRUE,tested,Napa,Napa County,38.289872,-122.290976
Napa Valley Unified,Silverado Middle,1133 Coombsville Road Napa CA 94558-3906,6,ppb,TRUE,tested,Napa,Napa County,38.294449,-122.260225
Napa Valley Unified,Snow Elementary,1130 Foster Road Napa CA 94558-6522,6.4,ppb,TRUE,tested,Napa,Napa County,38.27899,-122.305784
Napa Valley Unified,Stone Bridge,1680 Los Carneros Way Napa CA 94558-9741,NA,NA,FALSE,tested,Napa,Napa County,38.24384,-122.321348
Napa Valley Unified,Valley Oak High,1600 Myrtle Avenue Napa CA 94558-4743,6.1,ppb,TRUE,tested,Napa,Napa County,38.313858,-122.302467
Napa Valley Unified,Vichy Elementary,3261 Vichy Avenue Napa CA 94558-2113,NA,NA,FALSE,tested,NA,Napa County,38.33501,-122.256463
Napa Valley Unified,Vintage High,1375 Trower Avenue Napa CA 94558-2420,NA,NA,FALSE,tested,Napa,Napa County,38.334362,-122.303036
Napa Valley Unified,West Park Elementary,2315 West Park Avenue Napa CA 94558-4431,NA,NA,FALSE,tested,Napa,Napa County,38.309858,-122.316043
Napa Valley Unified,Yountville Elementary,6554 Yount Street Yountville CA 94599-1271,NA,NA,NA,not tested,NA,Napa County,38.403806,-122.361952
