district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Merced City Elementary,Ada Givens Elementary,2900 Green Street Merced CA 95340-3253,,,False,tested,Merced,Merced County,37.304731,-120.453666,
Atwater Elementary,Aileen Colburn Elementary,2201 Heller Street Atwater CA 95301-3438,,,False,tested,Atwater,Merced County,37.353118,-120.619786,
Merced City Elementary,Alicia Reyes Elementary,123 South N Street Merced CA 95340,6.6,ppb,True,tested,Merced,Merced County,37.286349,-120.494914,6.6
Merced City Elementary,Allan Peterson Elementary,848 East Donna Drive Merced CA 95340-0600,,,False,tested,Merced,Merced County,37.327557,-120.46128200000001,
Merced Union High,Atwater High,2201 Fruitland Avenue Atwater CA 95301-0835,,,,not tested,Atwater,Merced County,37.36825,-120.61656799999999,
Atwater Elementary,Atwater Senior Academy,1800 Juniper Avenue Atwater CA 95301-1401,,,,not tested,Atwater,Merced County,37.355554,-120.612664,
Ballico-Cressey Elementary,Ballico Elementary,11818 West Gregg Street Ballico CA 95303-0049,,,,not tested,Ballico,Merced County,37.454991,-120.700906,
Atwater Elementary,Bellevue Elementary,1020 East Bellevue Road Atwater CA 95301-2314,,,False,tested,Atwater,Merced County,37.359445,-120.58458799999998,
Atwater Elementary,Bellevue Senior Elementary,1020 East Bellevue Rd Atwater CA 95301-2314,,,False,tested,Atwater,Merced County,37.359445,-120.58458799999998,
Dos Palos Oro Loma Joint Unified,Bernhard Marks Elementary,1717 Valeria Street Dos Palos CA 93620-2648,,,False,tested,,Merced County,36.981684,-120.624523,
Merced Union High,Buhach Colony High,1800 Buhach Road Atwater CA 95301-4592,,,,not tested,,Merced County,37.336329,-120.581861,
Livingston Union,Campus Park Elementary,1845 H Street Livingston CA 95334-1799,,,False,tested,Livingston,Merced County,37.38073,-120.71763,
Planada Elementary,Cesar E. Chavez Middle,161 South Plainsburg Road Planada CA 95365,,,False,tested,Planada,Merced County,37.285152000000004,-120.32614699999999,
Merced City Elementary,Charles Wright Elementary,900 East 20th Street Merced CA 95340-4052,,,False,tested,Merced,Merced County,37.296820000000004,-120.463117,
Los Banos Unified,Charleston Elementary,18463 West Charleston Road Los Banos CA 93635-9540,,,,not tested,Los Banos,Merced County,36.983868,-120.82776499999999,
Hilmar Unified,Colony Basic Skills Alternative High,20384 Geer Avenue Hilmar CA 95324-9722,,,,not tested,,Merced County,37.397087,-120.809335,
Los Banos Unified,Creekside Junior High School,1401 Prairie Springs Dr Los Banos CA 93635,,,False,tested,,Merced County,37.051911,-120.88324899999999,
Los Banos Unified,Crossroads Alternative Education Center,265 Mercy Springs Road Suite C Los Banos CA 93635-3875,,,False,tested,Los Banos,Merced County,37.065341,-120.83746699999999,
Delhi Unified,Delhi High,16881 West Schendel Ave. Delhi CA 95315,,,False,tested,,Merced County,37.426821000000004,-120.794684,
Delhi Unified,Delhi Middle,16881 West Schendel Avenue Delhi CA 95315,,,False,tested,,Merced County,37.426821000000004,-120.794684,
Merced City Elementary,Don Stowell Elementary,251 East 11th Street Merced CA 95340-6228,,,False,tested,Merced,Merced County,37.291261,-120.47605700000001,
Merced City Elementary,Donn B. Chenoweth Elementary,3200 Parsons Avenue Merced CA 95340-1624,11.0,ppb,True,tested,Merced,Merced County,37.321417,-120.44995700000001,11.0
Dos Palos Oro Loma Joint Unified,Dos Palos Adult,22368 S Sixth Street South Dos Palos CA 93665,,,,not tested,South Dos Palos,Merced County,36.962083,-120.65382,
Dos Palos Oro Loma Joint Unified,Dos Palos Elementary,2149 Almond Street Dos Palos CA 93620-2305,5.3,ppb,True,tested,,Merced County,36.984792999999996,-120.630017,5.3
Dos Palos Oro Loma Joint Unified,Dos Palos High,1701 East Blossom Street Dos Palos CA 93620-2706,7.4,ppb,True,tested,,Merced County,36.986451,-120.62381599999999,7.4
Delhi Unified,El Capitan Elementary,10115 Fifth Street Delhi CA 95315-9752,,,False,tested,Delhi,Merced County,37.435586,-120.77241599999999,
Merced Union High,El Capitan High,100 West Farmland Merced CA 95348-8632,,,False,tested,Merced,Merced County,37.368398,-120.47016200000002,
Hilmar Unified,Elim Elementary,7677 North Lander Avenue Hilmar CA 95324-9338,,,False,tested,,Merced County,37.430408,-120.84978899999999,
Atwater Elementary,Elmer Wood Elementary,1271 West Bellevue Road Atwater CA 95301-2716,,,False,tested,Atwater,Merced County,37.360924,-120.60621499999999,
Weaver Union,Farmdale Elementary,100 Winder Avenue Merced CA 95341-8855,,,False,tested,Merced,Merced County,37.277164,-120.477899,
Winton,Frank Sparkes Elementary,7265 West Almond Avenue Winton CA 95388-0008,,,False,tested,Winton,Merced County,37.38213,-120.61896599999999,
Merced City Elementary,Franklin Elementary,2936 Franklin Road Merced CA 95348-9436,6.1,ppb,True,tested,,Merced County,37.330729999999996,-120.54074399999999,8.7
Merced Union High,Golden Valley High,2121 East Childs Avenue Merced CA 95344-0188,,,False,tested,,Merced County,37.287748,-120.44975600000001,
Los Banos Unified,Green Valley Charter,1149 East B Street Los Banos CA 93635-3705,,,False,tested,Los Banos,Merced County,37.06615,-120.837826,
Gustine Unified,Gustine Elementary,2806 West Grove Avenue Gustine CA 95322-1803,,,,not tested,Gustine,Merced County,37.248476000000004,-120.99818,
Gustine Unified,Gustine High,501 North Ave Gustine CA 95322-1116,,,,not tested,,Merced County,37.261825,-121.001952,
Gustine Unified,Gustine Middle,28075 Sullivan Road Gustine CA 95322-9516,,,,not tested,,Merced County,37.243953000000005,-120.99566100000001,
Delhi Unified,Harmony Elementary,16464 West August Avenue Delhi CA 95315,,,False,tested,,Merced County,37.41964,-120.785399,
Los Banos Unified,Henry Miller Elementary,545 West L Street Los Banos CA 93635-3943,,,False,tested,,Merced County,37.058640999999994,-120.859903,
Merced City Elementary,Herbert H. Cruickshank Middle,601 Mercy Avenue Merced CA 95340-8334,,,False,tested,Merced,Merced County,37.340090999999994,-120.46518999999999,
Merced City Elementary,Herbert Hoover Middle,800 East 26th Street Merced CA 95340-3108,,,False,tested,Merced,Merced County,37.303340000000006,-120.46338999999999,
Hilmar Unified,Hilmar High,7807 North Lander Avenue Hilmar CA 95324-9398,,,False,tested,,Merced County,37.430408,-120.84978899999999,
Hilmar Unified,Hilmar Middle,7528 North Scholar Way Hilmar CA 95324-9655,,,False,tested,,Merced County,37.397083,-120.85926299999998,
Hilmar Unified,Irwin High (Continuation),20384 Geer Ave Hilmar CA 95324-9398,,,,not tested,,Merced County,37.397087,-120.809335,
Merced City Elementary,Joe Stefani,2768 Ranchero Lane Merced CA 95348-3503,,,False,tested,,Merced County,37.329481,-120.535156,
Merced City Elementary,John C. Fremont Elementary,1120 West 22nd Street Merced CA 95340-3540,,,False,tested,Merced,Merced County,37.309028999999995,-120.490852,
Merced City Elementary,John Muir Elementary,300 West 26th Street Merced CA 95340-2912,,,False,tested,Merced,Merced County,37.308811999999996,-120.475454,
Private,King's Christian Academy,1683 Fifth Street Atwater CA 95301,15.0,ppb,True,tested,Atwater,Merced County,37.352331,-120.608798,15.0
Private,Landmark Christian,1925 Olive Avenue Atwater CA 95301,,,False,tested,Atwater,Merced County,37.349802000000004,-120.616359,
Le Grand Union Elementary,Le Grand Elementary,13071 East Le Grand Road Le Grand CA 95333-9715,,,False,tested,Le Grand,Merced County,37.228162,-120.251522,
Le Grand Union High,Le Grand High,12961 East Le Grand Road Le Grand CA 95333-9737,,,False,tested,Le Grand,Merced County,37.228252000000005,-120.253947,
Merced City Elementary,Leontine Gracey Elementary,945 West Avenue Merced CA 95340-5666,,,False,tested,,Merced County,37.250727000000005,-121.003569,
Merced Union High,Livingston High,1617 Main Street Livingston CA 95334-1250,,,False,tested,Livingston,Merced County,37.376971000000005,-120.723355,
Livingston Union,Livingston Middle,101 F Street Livingston CA 95334-9588,,,False,tested,Livingston,Merced County,37.382359,-120.73983899999999,
Los Banos Unified,Lorena Falasco Elementary,310 Overland Avenue Los Banos CA 93635-9708,,,False,tested,,Merced County,37.074978,-120.849306,
Los Banos Unified,Los Banos Elementary,1260 Seventh Street Los Banos CA 93635-4378,,,False,tested,Los Banos,Merced County,37.057824,-120.84666599999998,
Los Banos Unified,Los Banos High,1966 11th Street Los Banos CA 93635-4812,6.0,ppb,True,tested,Los Banos,Merced County,37.051085,-120.841605,6.0
Los Banos Unified,Los Banos Junior High,1750 San Luis Street Los Banos CA 93635-3866,,,False,tested,,Merced County,37.064932,-120.827725,
Merced City Elementary,Luther Burbank Elementary,609 East Alexander Avenue Merced CA 95340-2214,,,False,tested,Merced,Merced County,37.315346000000005,-120.46408100000001,
Merced City Elementary,Margaret Sheehy Elementary,1240 West Sixth Street Merced CA 95340-6516,,,False,tested,Merced,Merced County,37.29407,-120.50153700000001,
Merced Union High,Merced High,205 West Olive Avenue Merced CA 95348-3100,,,False,tested,Merced,Merced County,37.318984,-120.47300200000001,
Merced County Office of Education,Merced Scholars Charter,1850 Wardrobe Av Building H Merced CA 95341-6407,,,False,tested,Merced,Merced County,37.294487,-120.5089,
Los Banos Unified,Mercey Springs Elementary,1900 South Mercey Springs Rd Los Banos CA 93635-4800,,,False,tested,,Merced County,37.047846,-120.83543600000002,
Garden Grove Unified,Mitchell Elementary,13451 Taft Avenue Garden Grove CA 92843-2444,6.89,ppb,True,tested,,Merced County,37.233675,-120.25771,6.89
Atwater Elementary,Mitchell Elementary,1761 Grove Avenue Atwater CA 95301-3537,,,False,tested,Atwater,Merced County,37.352953,-120.611296,
Atwater Elementary,Mitchell Intermediate,1753 Fifth Street Atwater CA 95301-3620,,,False,tested,Atwater,Merced County,37.352952,-120.60823500000001,
Private,Our Lady of Mercy,1400 East 27th Street Merced CA 95340,,,False,tested,Merced,Merced County,37.304266999999996,-120.45773700000001,
Los Banos Unified,Pacheco High,200 North Ward Road Los Banos CA 93635-8831,,,False,tested,Los Banos,Merced County,37.068421,-120.816652,
Atwater Elementary,Peggy Heller Elementary,201 Lake View Drive Atwater CA 95301-4769,,,False,tested,Atwater,Merced County,37.370764,-120.59381,
Weaver Union,Pioneer Elementary,2950 Gerard Avenue Merced CA 95341-5433,,,False,tested,,Merced County,37.388127000000004,-120.614124,
Gustine Unified,Pioneer Headstart,1500 Meredith Avenue Gustine CA 95322-1701,,,,not tested,,Merced County,37.248919,-121.011177,
Gustine Unified,Pioneer High (Continuation),501 North Avenue Gustine CA 95322-1701,,,,not tested,,Merced County,37.261825,-121.001952,
Private,Providence Christian School,2142 East Yosemite Avenue Merced CA 95340,,,False,tested,Merced,Merced County,37.332209999999996,-120.44653400000001,
