district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Elk Grove Unified,Anna Kirchgater Elementary,8141 Stevenson Avenue Sacramento CA 95828-6943,,,False,tested,,Sacramento County,38.465344,-121.40916999999999,
Elk Grove Unified,Arlene Hein Elementary,6820 Bellaterra Drive Elk Grove CA 95757-3083,,,False,tested,Elk Grove,Sacramento County,38.398998999999996,-121.43111499999999,
Elk Grove Unified,Arnold Adreani Elementary,9927 Wildhawk West Drive Sacramento CA 95829-8012,,,False,tested,,Sacramento County,38.471723,-121.322826,
Elk Grove Unified,Arthur C. Butler Elementary,9180 Brown Road Elk Grove CA 95624-3916,,,False,tested,Elk Grove,Sacramento County,38.448611,-121.36014899999999,
Elk Grove Unified,Barbara Comstock Morse Elementary,7000 Cranleigh Avenue Sacramento CA 95823-7722,,,False,tested,Sacramento,Sacramento County,38.447725,-121.42088899999999,
Elk Grove Unified,California Montessori Project - Elk Grove Campus,"8828 Elk Grove Boulevard, Suite 4 Elk Grove CA 95624-1875",,,,not tested,Elk Grove,Sacramento County,38.408853,-121.37483,
Elk Grove Unified,Calvine High,8333 Vintage Park Drive Sacramento CA 95828-6178,,,False,tested,,Sacramento County,38.453828,-121.37824199999999,
Elk Grove Unified,Carroll Elementary,10325 Stathos Drive Elk Grove CA 95757-1608,,,False,tested,Elk Grove,Sacramento County,38.382761,-121.43152099999999,
Elk Grove Unified,Charles E. Mack Elementary,4701 Brookfield Drive Sacramento CA 95823-3733,,,False,tested,Sacramento,Sacramento County,38.480823,-121.446684,
Elk Grove Unified,Cosumnes Oaks High,8350 Lotz Parkway Elk Grove CA 95757,,,False,tested,Elk Grove,Sacramento County,38.401505,-121.394884,
Elk Grove Unified,David Reese Elementary,7600 Lindale Drive Sacramento CA 95828-3916,,,False,tested,,Sacramento County,38.493179,-121.418754,
Elk Grove Unified,Daylor (William) High (Continuation),6131 Orange Avenue Sacramento CA 95823-3226,,,False,tested,,Sacramento County,38.488737,-121.43042700000001,
Elk Grove Unified,Edna Batey Elementary,9421 Stonebrook Drive Elk Grove CA 95624-6089,,,False,tested,Elk Grove,Sacramento County,38.414464,-121.34427600000001,
Elk Grove Unified,"Edward Harris, Jr. Middle",8691 Power Inn Road Elk Grove CA 95624-3467,,,False,tested,Elk Grove,Sacramento County,38.438340000000004,-121.392049,
Elk Grove Unified,Elitha Donner Elementary,9461 Soaring Oaks Drive Elk Grove CA 95758-1075,,,False,tested,Elk Grove,Sacramento County,38.416136,-121.41278500000001,
Elk Grove Unified,Elizabeth Pinkerton Middle,8365 Whitelock Parkway Elk Grove CA 95757-5930,,,False,tested,Elk Grove,Sacramento County,38.395457,-121.396896,
Elk Grove Unified,Elk Grove Charter,10065 Atkins Drive Elk Grove CA 95757-4309,,,False,tested,Elk Grove,Sacramento County,38.391627,-121.437669,
Elk Grove Unified,Elk Grove Elementary,9373 Crowell Drive Elk Grove CA 95624-3562,,,False,tested,Elk Grove,Sacramento County,38.417724,-121.363041,
Elk Grove Unified,Elk Grove High,9800 Elk Grove-Florin Road Elk Grove CA 95624-2549,,,False,tested,Elk Grove,Sacramento County,38.401014,-121.37260400000001,
Elk Grove Unified,Ellen Feickert Elementary,9351 Feickert Drive Elk Grove CA 95624-2800,9.3,ppb,True,tested,Elk Grove,Sacramento County,38.417474,-121.38776899999999,9.3
Elk Grove Unified,Elliott Ranch Elementary,10000 East Taron Drive Elk Grove CA 95757-8194,,,False,tested,Elk Grove,Sacramento County,38.397991999999995,-121.46893,
