district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Pleasant Valley,Camarillo Heights Elementary,35 Catalina Drive Camarillo CA 93010-1120,,,False,tested,Camarillo,Ventura County,34.241399,-119.04750700000001,
Pleasant Valley,Cape Charter School,777 Aileen St. Camarillo CA 93010,,,False,tested,Camarillo,Ventura County,34.22661,-119.05953899999999,
Pleasant Valley,Dos Caminos Elementary,3635 Appian Way Camarillo CA 93010-4099,,,False,tested,Camarillo,Ventura County,34.237444,-119.02095800000001,
Pleasant Valley,La Mariposa,4800 Corte Olivas Camarillo CA 93012-4043,,,False,tested,Camarillo,Ventura County,34.233871,-119.00879499999999,
Pleasant Valley,Las Colinas Middle,5750 Fieldcrest Drive Camarillo CA 93012-4303,,,False,tested,Camarillo,Ventura County,34.233366,-118.99289099999999,
Pleasant Valley,Las Posas Elementary,75 Calle La Guerra Camarillo CA 93010-4801,,,False,tested,Camarillo,Ventura County,34.227522,-119.068633,
Pleasant Valley,Los Primeros School of Sciences & Arts,1555 Kendall Avenue Camarillo CA 93010-3607,,,False,tested,Camarillo,Ventura County,34.233432,-119.030376,
Pleasant Valley,Monte Vista Middle,888 North Lantana Street Camarillo CA 93010-3023,,,False,tested,Camarillo,Ventura County,34.22622,-119.054781,
Pleasant Valley,Pleasant Valley School of Engineering,700 Temple Ave. Camarillo CA 93010,5.6,ppb,True,tested,Camarillo,Ventura County,34.224821,-119.029182,5.6
Pleasant Valley,Pleasant Valley School of Engineering and Arts,1099 North Bedford Drive Camarillo CA 93010-4511,,,,not tested,Camarillo,Ventura County,34.228782,-119.04686000000001,
Pleasant Valley,Pleasant Valley School of Engineering and Arts Early Education Center,550 Temple Ave. Camarillo CA 93010,7.5,ppb,True,tested,Camarillo,Ventura County,34.223161,-119.029945,9.9
Pleasant Valley,Preschool Early Education Program PEEP,3635 Appian Way B Camarillo CA 93010-4050,,,,not tested,Camarillo,Ventura County,34.237444,-119.02095800000001,
Pleasant Valley,Rancho Rosal Elementary,3535 Village at the Park Drive Camarillo CA 93012-7788,,,False,tested,Camarillo,Ventura County,34.212693,-119.01971,
Pleasant Valley,Santa Rosa Technology Magnet,13282 Santa Rosa Road Camarillo CA 93012-8200,,,False,tested,Camarillo,Ventura County,34.218599,-119.004848,
Pleasant Valley,Tierra Linda Elementary,1201 Woodcreek Road Camarillo CA 93012-5555,,,False,tested,Camarillo,Ventura County,34.22988,-118.997983,
Pleasant Valley,University Preparation Charter School,1099 North Bedford Dr. Camarillo CA 93010,,,False,tested,Camarillo,Ventura County,34.227973999999996,-119.04724099999999,
