district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Cotati-Rohnert Park Unified,Evergreen Elementary,1125 Emily Avenue Rohnert Park CA 94928-1913,,,False,tested,Rohnert Park,Sonoma County,38.357959,-122.69031799999999,
Cotati-Rohnert Park Unified,John Reed Primary,390 Arlen Drive Rohnert Park CA 94928-8001,11.0,ppb,True,tested,Rohnert Park,Sonoma County,38.339958,-122.706106,11.0
Cotati-Rohnert Park Unified,Lawrence E. Jones Middle,5164 Snyder Lane Rohnert Park CA 94928,,,False,tested,Rohnert Park,Sonoma County,38.351597999999996,-122.685451,
Cotati-Rohnert Park Unified,Marguerite Hahn Elementary,825 Hudis Street Rohnert Park CA 94928-1445,,,False,tested,Rohnert Park,Sonoma County,38.364953,-122.694461,
Cotati-Rohnert Park Unified,Monte Vista Elementary,1400 Magnolia Avenue Rohnert Park CA 94928-8129,,,False,tested,Rohnert Park,Sonoma County,38.329002,-122.68070700000001,
Cotati-Rohnert Park Unified,Rancho Cotate High,5450 Snyder Lane Rohnert Park CA 94928-2906,,,False,tested,Rohnert Park,Sonoma County,38.342338,-122.68558600000001,
Cotati-Rohnert Park Unified,Richard Crane Elementary,1290 Southwest Blvd Rohnert Park CA 94928,,,False,tested,Rohnert Park,Sonoma County,38.340348999999996,-122.69017,
Cotati-Rohnert Park Unified,Rohnert Park Educational Center,5860 Labath Ave Rohnert Park  CA 94928,,,False,tested,Rohnert Park,Sonoma County,38.353685,-122.721278,
Cotati-Rohnert Park Unified,Technology High,1801 East Cotati Avenue Rohnert Park CA 94928-3613,,,,not tested,Rohnert Park,Sonoma County,38.339084,-122.67538200000001,
Cotati-Rohnert Park Unified,Technology Middle,7165 Burton Avenue Rohnert Park CA 94928-3316,,,False,tested,Rohnert Park,Sonoma County,38.337953000000006,-122.699449,
Cotati-Rohnert Park Unified,Thomas Page Academy,1075 Madrone Avenue Cotati CA 94931-5130,,,,not tested,Cotati,Sonoma County,38.329195,-122.72833899999999,
Cotati-Rohnert Park Unified,University Elementary at La Fiesta,8511 Liman Way Rohnert Park CA 94928-4686,,,False,tested,Rohnert Park,Sonoma County,38.325262,-122.692127,
Cotati-Rohnert Park Unified,Waldo Rohnert Intermediate,550 Bonnie Avenue Rohnert Park CA 94928-3897,,,False,tested,Rohnert Park,Sonoma County,38.334687,-122.699575,
