district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Mountain View Whisman,Benjamin Bubb Elementary,525 Hans Avenue Mountain View CA 94040-3103,,,False,tested,Mountain View,Santa Clara County,37.379077,-122.08219299999999,
Mountain View Whisman,Crittenden Middle,1701 Rock Street Mountain View CA 94043-3133,,,False,tested,Mountain View,Santa Clara County,37.410656,-122.08547800000001,
Mountain View Whisman,Edith Landels Elementary,115 West Dana Street Mountain View CA 94041-1406,,,False,tested,Mountain View,Santa Clara County,37.389478000000004,-122.07259199999999,
Mountain View Whisman,Frank L. Huff Elementary,253 Martens Avenue Mountain View CA 94040-3220,,,False,tested,Mountain View,Santa Clara County,37.375307,-122.07467,
Mountain View Whisman,Gabriela Mistral Elementary,505 Escuela Avenue Mountain View CA 94040-2006,,,,not tested,Mountain View,Santa Clara County,37.394807,-122.093525,
Mountain View Whisman,Isaac Newton Graham Middle,1175 Castro Street Mountain View CA 94040-2505,,,False,tested,Mountain View,Santa Clara County,37.383672999999995,-122.08509099999999,
Mountain View Whisman,Mariano Castro Elementary,505 Escuela Ave Mountain View CA 94040-2006,5.1,ppb,True,tested,Mountain View,Santa Clara County,37.394807,-122.093525,5.1
Mountain View Whisman,Monta Loma Elementary,460 Thompson Avenue Mountain View CA 94043-3133,,,False,tested,Mountain View,Santa Clara County,37.408382,-122.09799,
Mountain View Whisman,Slater Special Education Preschool,220 North Whisman Road Mountain View CA 94043-3954,,,False,tested,Mountain View,Santa Clara County,37.395261,-122.060402,
Mountain View Whisman,Stevenson Elementary,750B San Pierre Way Mountain View CA 94043-3133,,,False,tested,Mountain View,Santa Clara County,37.403690999999995,-122.083979,
Mountain View Whisman,Theuerkauf Elementary,1625 San Luis Avenue Mountain View CA 94043-3133,9.9,ppb,True,tested,Mountain View,Santa Clara County,37.40526,-122.084246,11.0
