district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
East Side Union High,ACE Charter High,1776 Educational Park Dr. San Jose CA 95133-1703,,,,not tested,San José,Santa Clara County,37.369855,-121.859496,
East Side Union High,Alpha Cindy Avitia High,1601 Cunningham Avenue San Jose CA 95122-2314,,,,not tested,San José,Santa Clara County,37.326578000000005,-121.83450500000001,
East Side Union High,Andrew P. Hill High,3200 Senter Road San Jose CA 95111-1332,,,False,tested,San José,Santa Clara County,37.293375,-121.833037,
East Side Union High,Apollo High,1835 Cunningham Avenue San Jose CA 95122-1712,,,,not tested,San José,Santa Clara County,37.332085,-121.829673,
East Side Union High,B. Roberto Cruz Leadership Academy,14271 Story R San Jose CA 95127-3823,,,,not tested,San Jose,Santa Clara County,37.359031,-121.81613600000001,
East Side Union High,Calero High,420 Calero Avenue San Jose CA 95123-4240,,,False,tested,San José,Santa Clara County,37.242461,-121.82690500000001,
East Side Union High,East Bay Regional Occupation Center/Agency (ROC/P),1900 Third Street Room 23 Alameda CA 94501-1851,,,,not tested,Alameda,Alameda County,37.779125,-122.287676,
East Side Union High,Escuela Popular Accelerated Family Learning,467 North White Road San Jose CA 95127-1936,,,,not tested,San José,Santa Clara County,37.378473,-121.83832199999999,
East Side Union High,"Escuela Popular/Center for Training and Careers, Family Learning",149 North White Road San Jose CA 95127-1612,,,False,tested,San Jose,Santa Clara County,37.369029,-121.83170700000001,
East Side Union High,Evergreen Valley High,3300 Quimby Road San Jose CA 95148-3122,,,False,tested,San José,Santa Clara County,37.323853,-121.80873700000001,
East Side Union High,Foothill High,230 Pala Avenue San Jose CA 95127-1862,,,False,tested,San José,Santa Clara County,37.368099,-121.838728,
East Side Union High,Independence High,1776 Educational Park Drive San Jose CA 95133-1703,7.7,ppb,True,tested,San José,Santa Clara County,37.369855,-121.859496,12.0
East Side Union High,James Lick High,57 North White Road San Jose CA 95127-1933,,,False,tested,San José,Santa Clara County,37.368753000000005,-121.83075,
East Side Union High,KIPP San Jose Collegiate,1790 Educational Park Drive San Jose CA 95133-1703,,,False,tested,San José,Santa Clara County,37.368738,-121.86072800000001,
East Side Union High,Latino College Preparatory Academy,14271 Story Rd San Jose CA 95127-3823,,,,not tested,San José,Santa Clara County,37.359574,-121.81631599999999,
East Side Union High,Luis Valdez Leadership Academy,1855 Lucretia Ave San Jose CA 95122-3730,,,,not tested,San José,Santa Clara County,37.319949,-121.85101499999999,
East Side Union High,Mt. Pleasant High,1750 South White Road San Jose CA 95127-4760,,,False,tested,San José,Santa Clara County,37.347417,-121.805968,
East Side Union High,Oak Grove High,285 Blossom Hill Road San Jose CA 95123-2048,,,False,tested,San José,Santa Clara County,37.251215,-121.83076000000001,
East Side Union High,Pegasus High,1776 Educational Park Drive C San Jose CA 95133-1703,,,,not tested,San Jose,Santa Clara County,37.36741,-121.85843500000001,
East Side Union High,Phoenix High,6150 Snell Rd San Jose CA 95123-4740,,,,not tested,San Jose,Santa Clara County,37.235137,-121.828884,
East Side Union High,Piedmont Hills High,1377 Piedmont Road San Jose CA 95132-2497,12.0,ppb,True,tested,San José,Santa Clara County,37.401637,-121.851329,12.0
East Side Union High,San Jose Conservation Corps Charter,1560 Berger Drive San Jose CA 95112-2703,,,False,tested,San Jose,Santa Clara County,37.372302000000005,-121.89686100000002,
East Side Union High,San Jose Conservation Corps Charter School – Senter Rd,2650 Senter Rd.  San Jose CA 95111,,,False,tested,San Jose,Santa Clara County,37.302824,-121.839467,
East Side Union High,Santa Teresa High,6150 Snell Road San Jose CA 95123-4740,,,False,tested,San Jose,Santa Clara County,37.235137,-121.828884,
East Side Union High,Silver Creek High,3434 Silver Creek Road San Jose CA 95121-1845,,,False,tested,San José,Santa Clara County,37.304155,-121.808218,
East Side Union High,Summit Public School: Rainier,1750 South White Rd. San Jose CA 95127-4760,,,,not tested,San José,Santa Clara County,37.347417,-121.805968,
East Side Union High,William C. Overfelt High,1835 Cunningham Avenue San Jose CA 95122-1712,,,False,tested,San José,Santa Clara County,37.332085,-121.829673,
East Side Union High,Yerba Buena High,1855 Lucretia Avenue San Jose CA 95122-3730,,,False,tested,San José,Santa Clara County,37.319949,-121.85101499999999,
