district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
San Jacinto Unified,"Clayton A. Record, Jr., Elementary",1600 Malaga Drive San Jacinto CA 92583-2369,,,False,tested,San Jacinto,Riverside County,33.806359,-116.975655,
San Jacinto Unified,De Anza Elementary,1089 DeAnza Drive San Jacinto CA 92582-2568,,,False,tested,San Jacinto,Riverside County,33.795309,-116.978022,
San Jacinto Unified,Estudillo Elementary,900 Las Rosas Drive San Jacinto CA 92583-4420,,,False,tested,San Jacinto,Riverside County,33.779635,-116.941748,
San Jacinto Unified,Hyatt Elementary,400 East Shaver Street San Jacinto CA 92583-4724,10.0,ppb,True,tested,San Jacinto,Riverside County,33.777551,-116.953542,10.0
San Jacinto Unified,Megan Cope Elementary,2550 Via La Sierra Lane San Jacinto CA 92582-4700,,,False,tested,San Jacinto,Riverside County,33.786362,-117.01276100000001,
San Jacinto Unified,Monte Vista Middle,181 North Ramona Boulevard San Jacinto CA 92583-3324,9.3,ppb,True,tested,San Jacinto,Riverside County,33.788302,-116.964041,11.0
San Jacinto Unified,Mountain Heights Academy,1000 Ramona Boulevard San Jacinto CA 92582-2552,,,False,tested,San Jacinto,Riverside County,33.797636,-116.975642,
San Jacinto Unified,North Mountain Middle,1202 East Seventh Street San Jacinto CA 92583-4437,,,False,tested,San Jacinto,Riverside County,33.779529,-116.93933899999999,
San Jacinto Unified,Park Hill Elementary,1157 East Commonwealth Avenue San Jacinto CA 92583-6842,,,False,tested,San Jacinto,Riverside County,33.769463,-116.942277,
San Jacinto Unified,San Jacinto Elementary,136  North Ramona Boulevard San Jacinto CA 92583-3325,,,False,tested,San Jacinto,Riverside County,33.787541,-116.963349,
San Jacinto Unified,San Jacinto High,500 Idyllwild Drive San Jacinto CA 92583-2615,,,False,tested,San Jacinto,Riverside County,33.797115999999995,-116.96888100000001,
San Jacinto Unified,San Jacinto Leadership Academy - Magnet,1599 Malaga Drive San Jacinto CA 92583-2369,,,,not tested,San Jacinto,Riverside County,33.806359,-116.975655,
