district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Merced City Elementary,Ada Givens Elementary,2900 Green Street Merced CA 95340-3253,,,False,tested,Merced,Merced County,37.304731,-120.453666,
Merced City Elementary,Alicia Reyes Elementary,123 South N Street Merced CA 95340,6.6,ppb,True,tested,Merced,Merced County,37.286349,-120.494914,6.6
Merced City Elementary,Allan Peterson Elementary,848 East Donna Drive Merced CA 95340-0600,,,False,tested,Merced,Merced County,37.327557,-120.46128200000001,
Merced City Elementary,Charles Wright Elementary,900 East 20th Street Merced CA 95340-4052,,,False,tested,Merced,Merced County,37.296820000000004,-120.463117,
Merced City Elementary,Don Stowell Elementary,251 East 11th Street Merced CA 95340-6228,,,False,tested,Merced,Merced County,37.291261,-120.47605700000001,
Merced City Elementary,Donn B. Chenoweth Elementary,3200 Parsons Avenue Merced CA 95340-1624,11.0,ppb,True,tested,Merced,Merced County,37.321417,-120.44995700000001,11.0
Merced City Elementary,Franklin Elementary,2936 Franklin Road Merced CA 95348-9436,6.1,ppb,True,tested,,Merced County,37.330729999999996,-120.54074399999999,8.7
Merced City Elementary,Herbert H. Cruickshank Middle,601 Mercy Avenue Merced CA 95340-8334,,,False,tested,Merced,Merced County,37.340090999999994,-120.46518999999999,
Merced City Elementary,Herbert Hoover Middle,800 East 26th Street Merced CA 95340-3108,,,False,tested,Merced,Merced County,37.303340000000006,-120.46338999999999,
Merced City Elementary,Joe Stefani,2768 Ranchero Lane Merced CA 95348-3503,,,False,tested,,Merced County,37.329481,-120.535156,
Merced City Elementary,John C. Fremont Elementary,1120 West 22nd Street Merced CA 95340-3540,,,False,tested,Merced,Merced County,37.309028999999995,-120.490852,
Merced City Elementary,John Muir Elementary,300 West 26th Street Merced CA 95340-2912,,,False,tested,Merced,Merced County,37.308811999999996,-120.475454,
Merced City Elementary,Leontine Gracey Elementary,945 West Avenue Merced CA 95340-5666,,,False,tested,,Merced County,37.250727000000005,-121.003569,
Merced City Elementary,Luther Burbank Elementary,609 East Alexander Avenue Merced CA 95340-2214,,,False,tested,Merced,Merced County,37.315346000000005,-120.46408100000001,
Merced City Elementary,Margaret Sheehy Elementary,1240 West Sixth Street Merced CA 95340-6516,,,False,tested,Merced,Merced County,37.29407,-120.50153700000001,
Merced City Elementary,Rudolph Rivera Elementary,945 Buena Vista Drive Merced CA 95348-2302,,,False,tested,Merced,Merced County,37.327399,-120.483949,
Merced City Elementary,Rudolph Rivera Middle,801 Buena Vista Drive Merced CA 95348-2302,9.1,ppb,True,tested,Merced,Merced County,37.326361,-120.482592,9.1
Merced City Elementary,Tenaya Middle,760 West Eighth Street Merced CA 95340-5935,,,False,tested,Merced,Merced County,37.292739000000005,-120.49349699999999,
