district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Los Angeles Unified,Abraham Lincoln Senior High,3501 North Broadway Los Angeles CA 90031-2856,NA,NA,NA,not tested,LA,Los Angeles County,34.073776,-118.20622
Los Angeles Unified,Abram Friedman Occupational,1646 South Olive Street Los Angeles CA 90015-3507,NA,NA,NA,not tested,LA,Los Angeles County,34.034804,-118.265582
Los Angeles Unified,Academia Moderna,2410 Broadway Walnut Park CA 90255-6342,NA,NA,NA,not tested,NA,Los Angeles County,33.967093,-118.229852
Los Angeles Unified,Academies of Education and Empowerment at Carson High,22328 South Main St Carson CA 90745-4525,NA,NA,NA,not tested,Carson,Los Angeles County,33.857968,-118.276641
Los Angeles Unified,Academy for Enriched Sciences,17551 Miranda Street Encino CA 91316-1250,NA,NA,NA,not tested,LA,Los Angeles County,34.174616,-118.51526
Los Angeles Unified,Academy for Multilingual Arts and Science at Mervyn M. Dymally High,8800 South San Pedro Street Los Angeles CA 90003-3541,NA,NA,NA,not tested,LA,Los Angeles County,34.041848,-118.245602
Los Angeles Unified,Academy of Medical Arts at Carson High,22328 S Main Street Carson CA 90745-4525,NA,NA,NA,not tested,Carson,Los Angeles County,33.857968,-118.276641
Los Angeles Unified,Academy of Science and Engineering,5753 Rodeo Road Los Angeles CA 90016-5013,NA,NA,NA,not tested,LA,Los Angeles County,34.02154,-118.357683
Los Angeles Unified,Accelerated Charter Elementary,119 East 37th Street Los Angeles CA 90011-2603,NA,NA,FALSE,tested,LA,Los Angeles County,34.01498,-118.273367
Los Angeles Unified,Aggeler Community Day,21050 Plummer St Chatsworth CA 91311-4903,NA,NA,NA,not tested,LA,Los Angeles County,34.242635,-118.591635
Los Angeles Unified,Alain Leroy Locke College Preparatory Academy,325 East 111th Street Los Angeles CA 90061-3003,NA,NA,NA,not tested,LA,Los Angeles County,33.934879,-118.268907
Los Angeles Unified,Albert Einstein Continuation,15938 Tupper Street North Hills CA 91343-3149,NA,NA,NA,not tested,LA,Los Angeles County,34.23915,-118.479278
