district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Chula Vista Elementary,Allen (Ella B.) Elementary,4300 Allen School Road Bonita CA 91902-2309,6,ppb,TRUE,tested,Chula Vista,San Diego County,32.658951,-117.034477
Chula Vista Elementary,Arroyo Vista Charter,2491 School House Road Chula Vista CA 91915-2534,NA,NA,NA,not tested,Chula Vista,San Diego County,32.638697,-116.953465
Chula Vista Elementary,Bayfront Charter High School,830 Bay Boulevard  Chula Vista CA 91911,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.617184,-117.09274
Chula Vista Elementary,Camarena (Enrique S.) Elementary,1650 Exploration Falls Drive Chula Vista CA 91915-1961,NA,NA,NA,not tested,Chula Vista,San Diego County,32.622847,-116.958245
Chula Vista Elementary,Casillas (Joseph) Elementary,1130 East J Street Chula Vista CA 91910-7164,NA,NA,NA,not tested,Chula Vista,San Diego County,32.629962,-117.010854
Chula Vista Elementary,Castle Park Elementary,25 Emerson Street Chula Vista CA 91910-3309,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.615009,-117.057331
Chula Vista Elementary,Chula Vista Hills Elementary,980 Buena Vista Way Chula Vista CA 91910-7133,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.63691,-117.002982
Chula Vista Elementary,Chula Vista Learning Community Charter,590 K Street Chula Vista CA 91911-1118,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.621068,-117.083452
Chula Vista Elementary,Clear View,455 Windrose Way Chula Vista CA 91910-7400,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.644646,-117.045023
Chula Vista Elementary,Cook (Hazel Goes) Elementary,875 Cuyamaca Avenue Chula Vista CA 91911-1501,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.626212,-117.056272
Chula Vista Elementary,Discovery Charter,1100 Camino Biscay Chula Vista CA 91910-7737,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.641995,-117.013665
Chula Vista Elementary,EastLake Elementary,1955 Hillside Drive Chula Vista CA 91913-1263,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.657492,-116.982811
Chula Vista Elementary,Feaster (Mae L.) Charter,670 Flower Street Chula Vista CA 91910-1327,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.642312,-117.097073
Chula Vista Elementary,Finney (Myrtle S.) Elementary,3950 Byrd Street San Diego CA 92154-1799,NA,NA,FALSE,tested,San Diego,San Diego County,32.585131,-117.048401
Chula Vista Elementary,Halecrest Elementary,475 East J Street Chula Vista CA 91910-6499,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.634541,-117.04271
Chula Vista Elementary,Harborside Elementary,681 Naples Street Chula Vista CA 91911-1619,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.610552,-117.080313
Chula Vista Elementary,Hedenkamp (Anne and William) Elementary,930 East Palomar Chula Vista CA 91913-2895,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.61654,-117.014904
Chula Vista Elementary,Heritage Elementary,1450 Santa Lucia Road Chula Vista CA 91913-1480,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.629855,-116.992816
Chula Vista Elementary,Hilltop Drive Elementary,30 Murray Street Chula Vista CA 91910-6020,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.631882,-117.06529
Chula Vista Elementary,Howard Gardner Community Charter,647 E Street Chula Vista CA 91910-2119,NA,NA,FALSE,tested,Chula Vista,San Diego County,32.641121,-117.09545
Chula Vista Elementary,Juarez-Lincoln Elementary,849 Twining Avenue San Diego CA 92154-2599,NA,NA,FALSE,tested,San Diego,San Diego County,32.58074,-117.04418
Chula Vista Elementary,Kellogg (Karl H.) Elementary,229 East Naples Street Chula Vista CA 91911-2399,7.5,ppb,TRUE,tested,Chula Vista,San Diego County,32.623978,-117.032089
