district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Redondo Beach Unified,Adams Middle,2600 Ripley Avenue Redondo Beach CA 90278-4555,NA,NA,FALSE,tested,Redondo Beach,Los Angeles County,33.866031,-118.364893
Redondo Beach Unified,Alta Vista Elementary,815 Knob Hill Avenue Redondo Beach CA 90277-4300,NA,NA,FALSE,tested,Redondo Beach,Los Angeles County,33.828357,-118.378875
Redondo Beach Unified,Beryl Heights Elementary,920 Beryl Street Redondo Beach CA 90277-2236,NA,NA,FALSE,tested,Redondo Beach,Los Angeles County,33.852185,-118.384458
Redondo Beach Unified,Birney Elementary,1600 Green Lane Redondo Beach CA 90278-3656,NA,NA,FALSE,tested,Redondo Beach,Los Angeles County,33.869135,-118.376831
Redondo Beach Unified,Jefferson Elementary,600 Harkness Lane Redondo Beach CA 90278-4806,NA,NA,FALSE,tested,Redondo Beach,Los Angeles County,33.86017,-118.381022
Redondo Beach Unified,Lincoln Elementary,2223 Plant Avenue Redondo Beach CA 90278-2013,NA,NA,FALSE,tested,Redondo Beach,Los Angeles County,33.880913,-118.374872
Redondo Beach Unified,Madison Elementary,2200 MacKay Lane Redondo Beach CA 90278-2509,NA,NA,FALSE,tested,Redondo Beach,Los Angeles County,33.874863,-118.368411
Redondo Beach Unified,Parras (Nick G.) Middle,200 North Lucia Redondo Beach CA 90277-3220,NA,NA,FALSE,tested,Redondo Beach,Los Angeles County,33.844538,-118.378559
Redondo Beach Unified,Redondo Beach Learning Academy,1000 Del Amo Street Redondo Beach CA 90277-3934,NA,NA,FALSE,tested,Redondo Beach,Los Angeles County,33.848611,-118.382401
Redondo Beach Unified,Redondo Shores High (Continuation),1000 Del Amo Street B Redondo Beach CA 90277-3034,NA,NA,FALSE,tested,Redondo Beach,Los Angeles County,33.847791,-118.380479
Redondo Beach Unified,Redondo Union High,631 Vincent Park Redondo Beach CA 90277-3125,NA,NA,FALSE,tested,Redondo Beach,Los Angeles County,33.844613,-118.383923
Redondo Beach Unified,Tulita Elementary,1520 Prospect Avenue Redondo Beach CA 90277-5113,NA,NA,FALSE,tested,Redondo Beach,Los Angeles County,33.866504,-118.389564
Redondo Beach Unified,Washington Elementary,1100 Lilienthal Lane Redondo Beach CA 90278-4557,NA,NA,FALSE,tested,Redondo Beach,Los Angeles County,33.864886,-118.365478
