district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Pasadena Unified,Altadena Elementary,743 East Calaveras Street Altadena CA 91001-2332,,,False,tested,,Los Angeles County,34.184715000000004,-118.13528400000001,
Pasadena Unified,Aveson Global Leadership Academy,575 West Altadena Drive Altadena CA 91001-4203,,,,not tested,,Los Angeles County,34.198151,-118.158383,
Pasadena Unified,Aveson School of Leaders,1919 East Pinecrest Drive Altadena CA 91001-2116,,,False,tested,Altadena,Los Angeles County,34.192025,-118.111602,
Pasadena Unified,Blair High,1201 South Marengo Avenue Pasadena CA 91106-4265,,,False,tested,Pasadena,Los Angeles County,34.126458,-118.146174,
Pasadena Unified,Blair Middle School,1201 S Marengo Ave Pasadena CA 91106,,,False,tested,Pasadena,Los Angeles County,34.126458,-118.146174,
Pasadena Unified,Charles W. Eliot Middle,2184 North Lake Avenue Altadena CA 91001-2443,,,False,tested,,Los Angeles County,34.183409999999995,-118.131506,
Pasadena Unified,Cleveland Elementary,524 Palisade Street Pasadena CA 91103-2056,,,False,tested,Pasadena,Los Angeles County,34.171212,-118.16291799999999,
Pasadena Unified,Daniel Webster,2101 East Washington Boulevard Pasadena CA 91104-1899,,,False,tested,Pasadena,Los Angeles County,34.168946000000005,-118.137123,
Pasadena Unified,Don Benito Fundamental,3700 Denair Street Pasadena CA 91107-1303,,,False,tested,Pasadena,Los Angeles County,34.171178000000005,-118.072203,
Pasadena Unified,Field (Eugene) Elementary,3600 Sierra Madre Boulevard Pasadena CA 91107-1969,,,False,tested,Pasadena,Los Angeles County,34.161613,-118.075703,
Pasadena Unified,Franklin Elementary,527 West Ventura Street Altadena CA 91001-4936,,,False,tested,,Los Angeles County,34.189743,-118.15466299999999,
Pasadena Unified,Hamilton Elementary,2089 Rose Villa Street Pasadena CA 91107-5078,,,False,tested,Pasadena,Los Angeles County,34.140888000000004,-118.108228,
Pasadena Unified,Jackson Elementary,593 West Woodbury Road Altadena CA 91001-5464,,,,not tested,,Los Angeles County,34.18318,-118.162401,
Pasadena Unified,Jefferson Elementary,1500 East Villa Street Pasadena CA 91106-1322,,,False,tested,Pasadena,Los Angeles County,34.154264000000005,-118.11948100000001,
Pasadena Unified,John Muir High,1905 North Lincoln Avenue Pasadena CA 91103-1315,9.3,ppb,True,tested,Altadena,Los Angeles County,34.181632,-118.159697,11.0
Pasadena Unified,Learning Works,90 North Daisy Avenue Pasadena CA 91107-3704,,,,not tested,Pasadena,Los Angeles County,34.147758,-118.09290800000001,
Pasadena Unified,Longfellow (Henry W.) Elementary,1065 East Washington Boulevard Pasadena CA 91104-2498,,,False,tested,Pasadena,Los Angeles County,34.169856,-118.128437,
Pasadena Unified,Madison Elementary,515 Ashtabula Street Pasadena CA 91104-4306,,,False,tested,Pasadena,Los Angeles County,34.159083,-118.143786,
Pasadena Unified,Marshall Fundamental,990 North Allen Avenue Pasadena CA 91104-4025,,,False,tested,Pasadena,Los Angeles County,34.163105,-118.113,
Pasadena Unified,McKinley,325 South Oak Knoll Avenue Pasadena CA 91101-3418,,,False,tested,Pasadena,Los Angeles County,34.141237,-118.135271,
Pasadena Unified,Norma Coombs Elementary,2600 Paloma Street Pasadena CA 91107-2642,,,False,tested,Pasadena,Los Angeles County,34.159225,-118.098312,
Pasadena Unified,Pasadena High,2925 East Sierra Madre Blvd Pasadena CA 91107-1846,,,False,tested,Pasadena,Los Angeles County,34.163540000000005,-118.092256,
Pasadena Unified,Pasadena Rosebud Academy,3544 North Canon Blvd. Altadena CA 91001-4008,,,False,tested,,Los Angeles County,34.205186,-118.13562399999999,
Pasadena Unified,Roosevelt,315 North Pasadena Avenue Pasadena CA 91103-3567,,,False,tested,Pasadena,Los Angeles County,34.151486,-118.157323,
Pasadena Unified,Rose City High (Continuation),351 Hudson Avenue Pasadena CA 91109-3507,,,False,tested,Pasadena,Los Angeles County,34.13963,-118.134121,
Pasadena Unified,San Rafael Elementary,1090 Nithsdale Road Pasadena CA 91105-1499,,,False,tested,Pasadena,Los Angeles County,34.137119,-118.172975,
Pasadena Unified,Sierra Madre Elementary,141 West Highland Avenue Sierra Madre CA 91024-1810,,,False,tested,Sierra Madre,Los Angeles County,34.164239,-118.05558899999998,
Pasadena Unified,Sierra Madre Middle,160 North Canon Avenue Sierra Madre CA 91024-2004,,,False,tested,Sierra Madre,Los Angeles County,34.164862,-118.044816,
Pasadena Unified,Stratford School,2046 Allen Ave. Altadena CA 91001,,,False,tested,,Los Angeles County,34.177359,-118.11223500000001,
Pasadena Unified,Washington Accelerated Elementary,1520 North Raymond Avenue Pasadena CA 91103-1819,,,False,tested,Pasadena,Los Angeles County,34.171637,-118.149022,
Pasadena Unified,Washington Middle,1505 North Marengo Avenue Pasadena CA 91103-1813,8.1,ppb,True,tested,Pasadena,Los Angeles County,34.171181,-118.146257,12.0
Pasadena Unified,Willard Elementary,301 South Madre Street Pasadena CA 91107-4635,,,False,tested,Pasadena,Los Angeles County,34.142109999999995,-118.08165,
Pasadena Unified,Woodrow Wilson Middle,300 South Madre Avenue Pasadena CA 91107-4634,,,False,tested,Pasadena,Los Angeles County,34.141307,-118.080964,
