district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Escondido Union,Bear Valley Middle,3003 Bear Valley Parkway Escondido CA 92025-7618,NA,NA,FALSE,tested,Escondido,San Diego County,33.094212,-117.0589
Escondido Union,Bernardo Elementary,1122 Mountain Heights Drive Escondido CA 92029-5634,NA,NA,FALSE,tested,Escondido,San Diego County,33.086108,-117.091661
Escondido Union,Central Elementary,122 West Fourth Avenue Escondido CA 92025-4134,8.3,ppb,TRUE,tested,Escondido,San Diego County,33.118648,-117.080291
Escondido Union,Classical Academy,2950 South Bear Valley Parkway Escondido CA 92025-7446,6.4,ppb,TRUE,tested,Escondido,San Diego County,33.094212,-117.0589
Escondido Union,Classical Academy Middle 7-8,144 W. Woodward Avenue Escondido CA 92025,NA,NA,FALSE,tested,Escondido,San Diego County,33.125311,-117.08589
Escondido Union,Conway Elementary,1325 Conway Drive Escondido CA 92027-1629,NA,NA,FALSE,tested,Escondido,San Diego County,33.146468,-117.075477
Escondido Union,Del Dios Academy of Arts and Sciences,1400 West Ninth Avenue Escondido CA 92025-2204,NA,NA,FALSE,tested,Escondido,San Diego County,33.111517,-117.082245
Escondido Union,Farr Avenue Elementary,933 Farr Avenue Escondido CA 92026-3121,NA,NA,FALSE,tested,Escondido,San Diego County,33.137796,-117.077606
Escondido Union,Felicita Elementary,737 West 13th Avenue Escondido CA 92025-5510,NA,NA,FALSE,tested,Escondido,San Diego County,33.105213,-117.083059
Escondido Union,Glen View Elementary,2201 East Mission Avenue Escondido CA 92027-1629,NA,NA,FALSE,tested,Escondido,San Diego County,33.146459,-117.05251
Escondido Union,Heritage Junior High and Flex Academy,2255 East Valley Parkway Escondido CA 92027-2713,NA,NA,NA,not tested,Escondido,San Diego County,33.139991,-117.046182
Escondido Union,Heritage K-8 Charter,1855 East Valley Parkway Escondido CA 92027-2517,NA,NA,FALSE,tested,Escondido,San Diego County,33.136021,-117.05429
Escondido Union,Hidden Valley Middle,2700 Reed Road Escondido CA 92027-1629,NA,NA,FALSE,tested,Escondido,San Diego County,33.133776,-117.033272
Escondido Union,Juniper Elementary,1809 South Juniper Street Escondido CA 92025-6240,5.8,ppb,TRUE,tested,Escondido,San Diego County,33.105238,-117.067317
Escondido Union,L. R. Green Elementary,3115 Las Palmas Avenue Escondido CA 92025-7300,NA,NA,FALSE,tested,Escondido,San Diego County,33.085088,-117.059877
Escondido Union,Lincoln Elementary,1029 North Broadway Escondido CA 92026-3043,NA,NA,FALSE,tested,Escondido,San Diego County,33.134458,-117.088818
Escondido Union,Miller Elementary,1975 Miller Avenue Escondido CA 92025-5932,NA,NA,FALSE,tested,Escondido,San Diego County,33.096648,-117.080018
Escondido Union,Mission Middle,939 East Mission Avenue Escondido CA 92026-2216,NA,NA,FALSE,tested,Oceanside,San Diego County,33.197808,-117.37612
Escondido Union,Nicolaysen Community Day,420 North Falconer Rd. Escondido CA 92027,NA,NA,NA,not tested,Escondido,San Diego County,33.138557,-117.032685
Escondido Union,North Broadway Elementary,2301 North Broadway Escondido CA 92026-1412,NA,NA,FALSE,tested,Escondido,San Diego County,33.161119,-117.092927
Escondido Union,Oak Hill Elementary,1820 Oak Hill Drive Escondido CA 92027-1629,NA,NA,FALSE,tested,Escondido,San Diego County,33.129538,-117.051305
Escondido Union,Orange Glen Elementary,2861 Valley Parkway Escondido CA 92027-2930,NA,NA,FALSE,tested,Escondido,San Diego County,33.144631,-117.035985
Escondido Union,Pioneer Elementary,980 North Ash Street Escondido CA 92027-1629,8.7,ppb,TRUE,tested,Escondido,San Diego County,33.138743,-117.071254
Escondido Union,Quantum Academy,420 North Falconer Road Escondido CA 92027-5331,NA,NA,FALSE,tested,Escondido,San Diego County,33.138557,-117.032685
Escondido Union,Reidy Creek Elementary,2869 North Broadway Escondido CA 92026-8802,8,ppb,TRUE,tested,Escondido,San Diego County,33.172202,-117.091929
Escondido Union,Rincon Middle,925 Lehner Avenue Escondido CA 92026-1512,NA,NA,FALSE,tested,Escondido,San Diego County,33.157345,-117.081098
Escondido Union,Rock Springs Elementary,1155 Deodar Road Escondido CA 92026-2200,NA,NA,FALSE,tested,Escondido,San Diego County,33.137299,-117.106158
Escondido Union,Rose Elementary,906 North Rose Avenue Escondido CA 92027-1629,NA,NA,FALSE,tested,Escondido,San Diego County,33.143074,-117.064458
