district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Arcadia Unified,Arcadia Adult,150 South Third Ave. Arcadia CA 91006-3703,NA,NA,FALSE,tested,Arcadia,Los Angeles County,34.138328,-118.023255
Arcadia Unified,Arcadia High,180 Campus Drive Arcadia CA 91007-6958,6.3,ppb,TRUE,tested,Arcadia,Los Angeles County,34.130677,-118.037145
Arcadia Unified,Baldwin Stocker Elementary,422 West Lemon Avenue Arcadia CA 91007-6902,NA,NA,FALSE,tested,Arcadia,Los Angeles County,34.118186,-118.046447
Arcadia Unified,Camino Grove Elementary,700 Camino Grove Avenue Arcadia CA 91007-6902,NA,NA,FALSE,tested,Arcadia,Los Angeles County,34.124761,-118.017191
Arcadia Unified,First Avenue Middle,301 South First Avenue Arcadia CA 91006-3802,NA,NA,FALSE,tested,Arcadia,Los Angeles County,34.145538,-118.028452
Arcadia Unified,Foothills Middle,171 East Sycamore Avenue Arcadia CA 91006-2452,NA,NA,FALSE,tested,Arcadia,Los Angeles County,34.152928,-118.026811
Arcadia Unified,Highland Oaks Elementary,10 Virginia Drive Arcadia CA 91006-1899,NA,NA,FALSE,tested,Arcadia,Los Angeles County,34.159895,-118.030958
Arcadia Unified,Holly Avenue Elementary,360 West Duarte Road Arcadia CA 91007-3097,NA,NA,FALSE,tested,Arcadia,Los Angeles County,34.127515,-118.044395
Arcadia Unified,Hugo Reid Elementary,1000 Hugo Reid Drive Arcadia CA 91007-6179,NA,NA,FALSE,tested,Arcadia,Los Angeles County,34.138056,-118.062791
Arcadia Unified,Longley Way Elementary,2601 Longley Way Arcadia CA 91007-5099,NA,NA,FALSE,tested,Temple City,Los Angeles County,34.109195,-118.041087
Arcadia Unified,Rancho Learning Center (Alternative),150 South Third Avenue Arcadia CA 91006-3703,NA,NA,NA,not tested,Arcadia,Los Angeles County,34.138328,-118.023255
Arcadia Unified,Richard Henry Dana Middle,1401 South First Avenue Arcadia CA 91006-4134,NA,NA,FALSE,tested,Arcadia,Los Angeles County,34.124809,-118.029002
