district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Burbank Unified,Bret Harte Elementary,3200 West Jeffries Avenue Burbank CA 91505-1945,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.180772,-118.34624
Burbank Unified,Burbank Adult,3811 Allan Avenue Burbank CA 91505-1809,6.4,ppb,TRUE,tested,Burbank,Los Angeles County,34.177777,-118.353089
Burbank Unified,Burbank High,902 North Third Street Burbank CA 91502-1018,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.188186,-118.314357
Burbank Unified,Burbank Unified Independent Learning Academy (BUILA),3715 Allan Avenue Burbank CA 91505,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.177715,-118.3511
Burbank Unified,Burbank USD Community Day,223 East Santa Anita Avenue Burbank CA 91502-1447,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.178277,-118.304573
Burbank Unified,Burroughs High,1920 Clark Avenue Burbank CA 91506-1918,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.168531,-118.327126
Burbank Unified,David Starr Jordan Middle,420 South Mariposa Street Burbank CA 91506-2812,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.16548,-118.317017
Burbank Unified,George Washington Elementary,2322 North Lincoln Street Burbank CA 91504-2625,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.198175,-118.335574
Burbank Unified,Horace Mann,3401 Scott Road Burbank CA 91504-1736,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.209936,-118.333518
Burbank Unified,Joaquin Miller Elementary,720 East Providencia Avenue Burbank CA 91501-2409,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.183295,-118.29736
Burbank Unified,John Muir Middle,1111 North Kenneth Road Burbank CA 91504-4011,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.196085,-118.312813
Burbank Unified,Luther Burbank Middle,3700 West Jeffries Avenue Burbank CA 91505-1849,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.179694,-118.353525
Burbank Unified,Magnolia Park,827 Avon Street Burbank CA 91505-2916,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.166086,-118.344026
Burbank Unified,Monterey High (Continuation),1915 Monterey Avenue Burbank CA 91506-1107,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.186315,-118.331537
Burbank Unified,Options for Youth-Burbank Charter,1610 West Burbank Boulevard Burbank CA 91506-1311,NA,NA,NA,not tested,LA,Los Angeles County,34.172404,-118.64449
Burbank Unified,Providencia Elementary,1919 North Ontario Street Burbank CA 91505-1231,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.188752,-118.34472
Burbank Unified,R. L. Stevenson Elementary,3333 Oak Street Burbank CA 91505-3514,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.158949,-118.339265
Burbank Unified,Ralph Emerson Elementary,720 East Cypress Avenue Burbank CA 91501-1812,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.190294,-118.3073
Burbank Unified,Theodore Roosevelt Elementary,850 North Cordova Street Burbank CA 91505-2923,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.165669,-118.344636
Burbank Unified,Thomas Edison Elementary,2110 West Chestnut Street Burbank CA 91506-1520,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.178638,-118.333425
Burbank Unified,Thomas Jefferson Elementary,1900 North Sixth Street Burbank CA 91504-2932,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.19907,-118.320835
Burbank Unified,Walt Disney Elementary,1220 West Orange Grove Avenue Burbank CA 91506-2016,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.173707,-118.320348
Burbank Unified,William McKinley Elementary,349 West Valencia Avenue Burbank CA 91506-3309,NA,NA,FALSE,tested,Burbank,Los Angeles County,34.16649,-118.310087
