district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
LAUSD,109TH STREET ELEMENTARY SCHOOL,"10915 S MC KINLEY AVE, LOS ANGELES,    CA 90059",NA,NA,NA,exempt,Los Angeles,Los Angeles County,33.937046,-118.261662
LAUSD,2ND STREET ELEMENTARY,"1942 E SECOND ST, LOS ANGELES,    CA 90033",NA,NA,NA,exempt,Los Angeles,Los Angeles County,34.044846,-118.216706
LAUSD,31ST DIST PTSA,"17445 CANTLAY ST., LAKE BALBOA, CA 91406",NA,NA,NA,exempt,Los Angeles,Los Angeles County,34.202248,-118.513697
LAUSD,36TH STREET EARLY EDUCATION CENTER,"3556 S ST ANDRES PL, LOS ANGELES,    CA 90018",NA,NA,NA,exempt,Los Angeles,Los Angeles County,34.023094,-118.311641
LAUSD,42ND STREET ELEMENTARY,"4231 FOURTH AVE, LOS ANGELES,    CA 90008",NA,NA,NA,exempt,Los Angeles,Los Angeles County,34.006396,-118.321766
LAUSD,59TH STREET ELEMENTARY,"5939 SECOND AVE, LOS ANGELES,    CA 90043",NA,NA,NA,exempt,Los Angeles,Los Angeles County,33.986036,-118.31994
LAUSD,6TH AVE EARLY EDUCATION CENTER,"3124 SEVENTH AVE, LOS ANGELES,    CA 90018",NA,NA,NA,exempt,Los Angeles,Los Angeles County,34.027014,-118.324513
LAUSD,6TH AVENUE ELEMENTARY,"3109 SIXTH AVE, LOS ANGELES,    CA 90018",NA,NA,NA,exempt,Los Angeles,Los Angeles County,34.02663,-118.324179
LAUSD,7TH STREET ELEMENTARY,"1570 W SEVENTH ST, SAN PEDRO,      CA 90732",NA,NA,NA,exempt,Los Angeles,Los Angeles County,33.738076,-118.311229
LAUSD,ALBION EARLY EDUCATION CENTER,"348 S AVE 18, LOS ANGELES,    CA 90031",NA,NA,NA,exempt,Los Angeles,Los Angeles County,34.069102,-118.220668
Los Angeles Unified,Albion Street Elementary,322 South Avenue 18 Los Angeles CA 90031-2507,NA,NA,NA,not tested,Los Angeles,Los Angeles County,34.069147,-118.220476
Los Angeles Unified,Alliance College-Ready Academy High 16,1552 W. Rockwood Street Los Angeles CA 90026-5520,NA,NA,NA,not tested,Los Angeles,Los Angeles County,34.063479,-118.261535
Los Angeles Unified,Alliance College-Ready Middle Academy 5,211 South Ave 20 Los Angeles CA 90031-2508,NA,NA,FALSE,tested,Los Angeles,Los Angeles County,34.072226,-118.220407
Los Angeles Unified,Alliance Marc & Eva Stern Math and Science,5151 State University Drive Lot 2 Los Angeles CA 90032-4226,NA,NA,NA,not tested,Los Angeles,Los Angeles County,34.062039,-118.173659
Los Angeles Unified,Alliance Ouchi-O'Donovan 6-12 Complex,5356 South Fifth Avenue Los Angeles CA 90043-2622,NA,NA,FALSE,tested,Los Angeles,Los Angeles County,33.993473,-118.322223
Los Angeles Unified,Alliance Susan and Eric Smidt Technology High,211 South Avenue 20 Los Angeles CA 90031-2508,NA,NA,FALSE,tested,Los Angeles,Los Angeles County,34.072226,-118.220407
LAUSD,ALLIANCE TECHNOLOGY & MATH SCIENCE HS @ SANDRA SOTOMAYOR LEARNING ACADEMY (FMR:CRHS #13E),"2050 NORTH SAN FERNANDO RD, LOS ANGELES, CA 90011",NA,NA,NA,exempt,Los Angeles,Los Angeles County,34.10226,-118.237398
LAUSD,Alliance Ted K. Tajima High School,1552 West Rockwood Street Los Angeles CA 90026,NA,NA,FALSE,tested,Los Angeles,Los Angeles County,34.063479,-118.261535
Los Angeles Unified,Anatola Avenue Elementary,7364 Anatola Avenue Van Nuys CA 91406-2350,NA,NA,NA,not tested,Los Angeles,Los Angeles County,34.203923,-118.514521
LAUSD,ANATOLA ELEMENTARY,"7364 ANATOLA AVE, LAKE BALBOA, CA 91406",NA,NA,NA,exempt,Los Angeles,Los Angeles County,34.203923,-118.514521
Los Angeles Unified,Animo Jefferson Charter Middle,1655 East 27th Street Suite A Los Angeles CA 90011-2202,NA,NA,FALSE,tested,Los Angeles,Los Angeles County,34.01271,-118.243982
Los Angeles Unified,Animo Ralph Bunche Charter High,1655 East 27th Street Suite B Los Angeles CA 90011-2202,NA,NA,FALSE,tested,Los Angeles,Los Angeles County,34.01271,-118.243982
Los Angeles Unified,Ann Street Elementary,126 East Bloom Street Los Angeles CA 90012-1902,NA,NA,NA,not tested,Los Angeles,Los Angeles County,34.064325,-118.230276
Los Angeles Unified,APEX Academy,1309 North Wilton Place 3rd Floor Los Angeles CA 90028-8526,NA,NA,NA,not tested,Los Angeles,Los Angeles County,34.096271,-118.314839
LAUSD,ARLINGTON HEIGHTS ELEMENTARY,"1717 SEVENTH AVE, LOS ANGELES,    CA 90019",NA,NA,NA,exempt,Los Angeles,Los Angeles County,34.041192,-118.325023
Los Angeles Unified,Arlington Heights Elementary,1717 Seventh Avenue Los Angeles CA 90019-6098,NA,NA,NA,not tested,Los Angeles,Los Angeles County,34.041192,-118.325023
