district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Oxnard Union High,Pacifica High,600 East Gonzales Road Oxnard CA 93036-8266,NA,NA,FALSE,tested,Oxnard,Ventura County,34.218099,-119.170997
Oxnard,Ramona Elementary,804 Cooper Road Oxnard CA 93030-5430,6.7,ppb,TRUE,tested,Oxnard,Ventura County,34.20426,-119.170298
Oxnard,"Richard B. Haydock, Middle",647 West Hill Street Oxnard CA 93033-3199,6.2,ppb,TRUE,tested,Oxnard,Ventura County,34.186095,-119.206767
Rio Elementary,Rio Del Mar,3150 Thames River Oxnard CA 93036-5339,NA,NA,FALSE,tested,Oxnard,Ventura County,34.243674,-119.166547
Rio Elementary,Rio del Norte,2500 Lobelia Drive Oxnard CA 93036-1594,NA,NA,FALSE,tested,Oxnard,Ventura County,34.234697,-119.191424
Rio Elementary,Rio del Valle Middle,3100 Rose Avenue Oxnard CA 93036-1807,NA,NA,FALSE,tested,Oxnard,Ventura County,34.232176,-119.155379
Rio Elementary,Rio Lindo Elementary,2131 Snow Avenue Oxnard CA 93036-2503,NA,NA,FALSE,tested,Oxnard,Ventura County,34.223096,-119.165393
Rio Elementary,Rio Plaza Elementary,600 Simon Way Oxnard CA 93036-1451,NA,NA,NA,not tested,Oxnard,Ventura County,34.239949,-119.158044
Rio Elementary,Rio Real Elementary,1140 Kenney Street Oxnard CA 93036-1851,NA,NA,FALSE,tested,Oxnard,Ventura County,34.229059,-119.161044
Rio Elementary,Rio Rosales,1001 Kohala Street Oxnard CA 93030-7305,NA,NA,FALSE,tested,Oxnard,Ventura County,34.211152,-119.150831
Rio Elementary,Rio Vista Middle,3050 Thames River Drive Oxnard CA 93036-5338,NA,NA,FALSE,tested,Oxnard,Ventura County,34.242717,-119.169606
Oxnard,"Robert J. Frank, Middle",701 North Juanita Avenue Oxnard CA 93030-7442,NA,NA,FALSE,tested,Oxnard,Ventura County,34.207776,-119.16863
Oxnard,Rose Avenue Elementary,220 South Driskill Street Oxnard CA 93030-5544,NA,NA,FALSE,tested,Oxnard,Ventura County,34.200528,-119.155882
Oxnard,San Miguel,2400 South J Street Oxnard CA 93030-4431,NA,NA,FALSE,tested,Oxnard,Ventura County,34.17755,-119.186149
Oxnard,Sierra Linda Elementary,2201 Jasmine Street Oxnard CA 93036-2304,NA,NA,FALSE,tested,Oxnard,Ventura County,34.22563,-119.187849
Oxnard,Thurgood Marshall Elementary,2900 Thurgood Marshall Drive Oxnard CA 93036-6349,NA,NA,FALSE,tested,Oxnard,Ventura County,34.221578,-119.209346
Ocean View,Tierra Vista Elementary,2001 Sanford Street Oxnard CA 93033-7999,NA,NA,FALSE,tested,Oxnard,Ventura County,34.155032,-119.152723
