district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Oxnard Union High,Adolfo Camarillo High,4660 Mission Oaks Boulevard Camarillo CA 93012-5132,,,,not tested,Camarillo,Ventura County,34.221949,-119.00517099999999,
Oxnard Union High,"Architecture, Construction & Engineering Charter High (ACE)",570 Airport Way Camarillo CA 93010-8500,,,,not tested,Camarillo,Ventura County,34.208374,-119.076202,
Oxnard Union High,Camarillo Academy of Progressive Education,777 Aileen Street Camarillo CA 93010-2959,,,,not tested,Camarillo,Ventura County,34.225916,-119.059498,
Pleasant Valley,Camarillo Heights Elementary,35 Catalina Drive Camarillo CA 93010-1120,,,False,tested,Camarillo,Ventura County,34.241399,-119.04750700000001,
Pleasant Valley,Cape Charter School,777 Aileen St. Camarillo CA 93010,,,False,tested,Camarillo,Ventura County,34.22661,-119.05953899999999,
Pleasant Valley,Dos Caminos Elementary,3635 Appian Way Camarillo CA 93010-4099,,,False,tested,Camarillo,Ventura County,34.237444,-119.02095800000001,
Oxnard Union High,Frontier High,545 Airport Way Camarillo CA 93010-8581,,,False,tested,Camarillo,Ventura County,34.208443,-119.076396,
Ventura County Office of Education,Gateway Community,200 Horizon Circle Camarillo CA 93010-8596,,,,not tested,Camarillo,Ventura County,34.208278,-119.076219,
Pleasant Valley,La Mariposa,4800 Corte Olivas Camarillo CA 93012-4043,,,False,tested,Camarillo,Ventura County,34.233871,-119.00879499999999,
Pleasant Valley,Las Colinas Middle,5750 Fieldcrest Drive Camarillo CA 93012-4303,,,False,tested,Camarillo,Ventura County,34.233366,-118.99289099999999,
Pleasant Valley,Las Posas Elementary,75 Calle La Guerra Camarillo CA 93010-4801,,,False,tested,Camarillo,Ventura County,34.227522,-119.068633,
Pleasant Valley,Los Primeros School of Sciences & Arts,1555 Kendall Avenue Camarillo CA 93010-3607,,,False,tested,Camarillo,Ventura County,34.233432,-119.030376,
Pleasant Valley,Monte Vista Middle,888 North Lantana Street Camarillo CA 93010-3023,,,False,tested,Camarillo,Ventura County,34.22622,-119.054781,
Pleasant Valley,Pleasant Valley School of Engineering,700 Temple Ave. Camarillo CA 93010,5.6,ppb,True,tested,Camarillo,Ventura County,34.224821,-119.029182,5.6
Pleasant Valley,Pleasant Valley School of Engineering and Arts,1099 North Bedford Drive Camarillo CA 93010-4511,,,,not tested,Camarillo,Ventura County,34.228782,-119.04686000000001,
Pleasant Valley,Pleasant Valley School of Engineering and Arts Early Education Center,550 Temple Ave. Camarillo CA 93010,7.5,ppb,True,tested,Camarillo,Ventura County,34.223161,-119.029945,9.9
Pleasant Valley,Preschool Early Education Program PEEP,3635 Appian Way B Camarillo CA 93010-4050,,,,not tested,Camarillo,Ventura County,34.237444,-119.02095800000001,
Oxnard Union High,Rancho Campana High,4235 Mar Vista Drive Camarillo CA 93010,,,,not tested,Camarillo,Ventura County,34.244586,-119.01432,
Pleasant Valley,Rancho Rosal Elementary,3535 Village at the Park Drive Camarillo CA 93012-7788,,,False,tested,Camarillo,Ventura County,34.212693,-119.01971,
Pleasant Valley,Santa Rosa Technology Magnet,13282 Santa Rosa Road Camarillo CA 93012-8200,,,False,tested,Camarillo,Ventura County,34.218599,-119.004848,
Pleasant Valley,Tierra Linda Elementary,1201 Woodcreek Road Camarillo CA 93012-5555,,,False,tested,Camarillo,Ventura County,34.22988,-118.997983,
Pleasant Valley,University Preparation Charter School,1099 North Bedford Dr. Camarillo CA 93010,,,False,tested,Camarillo,Ventura County,34.227973999999996,-119.04724099999999,
Ventura County ROP,Ventura County ROP,465 Horizon Circle Camarillo CA 93010-8596,,,,not tested,Camarillo,Ventura County,34.208112,-119.07624799999999,
