district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
San Carlos Elementary,Arroyo School,1710 Arroyo Avenue San Carlos CA 94070,,,False,tested,San Carlos,San Mateo County,37.498999,-122.260503,
San Carlos Elementary,Arundel Elementary,200 Arundel Road San Carlos CA 94070-1945,,,False,tested,San Carlos,San Mateo County,37.503987,-122.27366699999999,
San Carlos Elementary,Brittan Acres Elementary,2000 Belle Avenue San Carlos CA 94070-3730,,,False,tested,San Carlos,San Mateo County,37.496287,-122.263826,
San Carlos Elementary,Central Middle,757 Cedar Street San Carlos CA 94070-3802,,,False,tested,San Carlos,San Mateo County,37.501042,-122.262072,
San Mateo-Foster City,George Hall Elementary,130 San Miguel Way San Mateo CA 94403-2954,,,,not tested,San Carlos,San Mateo County,37.489221,-122.27030800000001,
San Carlos Elementary,Heather Elementary,2757 Melendy Drive San Carlos CA 94070-3604,,,False,tested,San Carlos,San Mateo County,37.491661,-122.27676000000001,
San Carlos Elementary,San Carlos Charter Learning Center,750 Dartmouth Ave. San Carlos CA 94070,,,False,tested,San Carlos,San Mateo County,37.508602,-122.28650400000001,
Private,St. Charles Elementary,850 Tamarack Avenue San Carlos CA 94070,,,False,tested,San Carlos,San Mateo County,37.496028,-122.26678899999999,
San Carlos Elementary,Tierra Linda Middle,750 Dartmouth Ave San Carlos  CA 94070,,,False,tested,San Carlos,San Mateo County,37.508602,-122.28650400000001,
San Carlos Elementary,White Oaks Elementary,1901 White Oak Way San Carlos CA 94070-4747,,,False,tested,San Carlos,San Mateo County,37.492039,-122.25334299999999,
