district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Conejo Valley Unified,Maple Elementary,3501 Kimber Drive Newbury Park CA 91320-4399,NA,NA,FALSE,tested,Thousand Oaks,Ventura County,34.173415,-118.950837
Ventura County Office of Education,Meadows Arts and Technology Elementary,2000 La Granada Drive Thousand Oaks CA 91362-2099,NA,NA,NA,not tested,Thousand Oaks,Ventura County,34.193271,-118.841291
Conejo Valley Unified,Newbury Park High,456 North Reino Road Newbury Park CA 91320-3798,NA,NA,FALSE,tested,Thousand Oaks,Ventura County,34.184486,-118.951788
Oak Park Unified,Oak Hills Elementary,1010 Kanan Road Oak Park CA 91377-4826,NA,NA,FALSE,tested,Thousand Oaks,Ventura County,34.184977,-118.785657
Oak Park Unified,Oak Park High,899 Kanan Road Oak Park CA 91377-3904,NA,NA,FALSE,tested,Thousand Oaks,Ventura County,34.181168,-118.769067
Private,Passageway,1153 Lawrence Drive Newbury Park CA 91320,NA,NA,FALSE,tested,Thousand Oaks,Ventura County,34.194312,-118.930347
Oak Park Unified,Red Oak Elementary,4857 Rockfield Street Oak Park CA 91377-5512,NA,NA,FALSE,tested,Thousand Oaks,Ventura County,34.175601,-118.785174
Conejo Valley Unified,Redwood Middle,233 West Gainsborough Road Thousand Oaks CA 91360-3499,NA,NA,FALSE,tested,Thousand Oaks,Ventura County,34.196822,-118.882641
Conejo Valley Unified,Sequoia Middle,2855 Borchard Road Newbury Park CA 91320-3898,NA,NA,FALSE,tested,Thousand Oaks,Ventura County,34.179172,-118.936209
Conejo Valley Unified,Sycamore Canyon,4601 Via Rio Newbury Park CA 91320-6872,NA,NA,FALSE,tested,Thousand Oaks,Ventura County,34.173411,-118.972786
Conejo Valley Unified,Thousand Oaks High,2323 North Moorpark Road Thousand Oaks CA 91360-3198,NA,NA,FALSE,tested,Thousand Oaks,Ventura County,34.211134,-118.870509
Conejo Valley Unified,Walnut Elementary,581 Dena Drive Newbury Park CA 91320-2999,NA,NA,FALSE,tested,Thousand Oaks,Ventura County,34.185964,-118.94552
Conejo Valley Unified,Weathersfield Elementary,3151 Darlington Drive Thousand Oaks CA 91360-4593,NA,NA,NA,not tested,Thousand Oaks,Ventura County,34.225034,-118.866374
Conejo Valley Unified,Westlake Elementary,1571 East Potrero Road Westlake Village CA 91361-1529,NA,NA,FALSE,tested,Thousand Oaks,Ventura County,34.143244,-118.853415
Conejo Valley Unified,Westlake High,100 North Lakeview Canyon Road Westlake Village CA 91362-3895,NA,NA,FALSE,tested,Thousand Oaks,Ventura County,34.160608,-118.816478
Conejo Valley Unified,Westlake Hills Elementary,3333 Medicine Bow Court Westlake Village CA 91362-3545,NA,NA,FALSE,tested,Thousand Oaks,Ventura County,34.168017,-118.828452
Conejo Valley Unified,Wildwood Elementary,620 West Velarde Drive Thousand Oaks CA 91360-1399,NA,NA,FALSE,tested,Thousand Oaks,Ventura County,34.21563,-118.893234
