district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
San Diego Unified,Adams Elementary,4672 35th Street San Diego CA 92116-3536,,,False,tested,San Diego,San Diego County,32.761807,-117.118439,
Poway Unified,Adobe Bluffs Elementary,8707 Adobe Bluffs Drive San Diego CA 92129-4448,,,,not tested,San Diego,San Diego County,32.973184,-117.140377,
San Diego Unified,ALBA,4041 Oregon St San Diego CA 92104-1706,,,False,tested,San Diego,San Diego County,32.751112,-117.13501399999998,
San Diego Unified,Alcott Elementary,4680 Hidalgo Avenue San Diego CA 92117-2503,,,False,tested,San Diego,San Diego County,32.832910999999996,-117.22156499999998,
San Diego Unified,America's Finest Charter,730 45th Street San Diego CA 92102-3619,,,False,tested,San Diego,San Diego County,32.713184000000005,-117.097944,
San Diego Unified,Angier Elementary,8450 Hurlbut Street San Diego CA 92123-2013,10.2,ppb,True,tested,San Diego,San Diego County,32.805969,-117.145306,10.2
San Diego Unified,Arroyo Paseo Charter High,3773 El Cajon Boulevard San Diego CA 92105,,,False,tested,San Diego,San Diego County,32.75643,-117.089532,
Del Mar Union Elementary,Ashley Falls Elementary,13030 Ashley Falls Drive San Diego CA 92130-3717,,,False,tested,San Diego,San Diego County,32.957282,-117.20955500000001,
San Diego Unified,Audeo Charter,10170 Huennekens Street San Diego CA 92121-2964,,,,not tested,San Diego,San Diego County,32.902766,-117.18408400000001,
San Diego Unified,Audubon K-8,8111 San Vicente San Diego CA 92114-4836,,,False,tested,San Diego,San Diego County,32.710671999999995,-117.030629,
San Diego Unified,Baker Elementary,4041 T Street San Diego CA 92113-1808,,,False,tested,San Diego,San Diego County,32.698221000000004,-117.10713600000001,
San Diego Unified,Bandini Elementary,3550 Logan Avenue  San Diego CA 92113,,,False,tested,San Diego,San Diego County,32.698091,-117.118052,
San Diego Unified,Barnard Elementary,2445 Fogg Street San Diego CA 92109-4855,,,False,tested,San Diego,San Diego County,32.802426000000004,-117.22365,
San Diego Unified,Bay Park Elementary,2433 Denver Street San Diego CA 92110-3338,,,False,tested,San Diego,San Diego County,32.786369,-117.20343799999999,
