district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Colton Joint Unified,Abraham Lincoln Elementary,444 East Olive Street Colton CA 92324-2717,,,False,tested,Colton,San Bernardino County,34.077493,-117.31787,
Colton Joint Unified,Alice Birney Elementary,1050 East Olive Street Colton CA 92324-2531,5.5,ppb,True,tested,Colton,San Bernardino County,34.078401,-117.311043,5.5
Colton Joint Unified,Colton High,777 West Valley Boulevard Colton CA 92324-2251,,,False,tested,Colton,San Bernardino County,34.070791,-117.33506499999999,
Colton Joint Unified,Colton Middle,670 West Laurel Street Colton CA 92324-1523,,,False,tested,Colton,San Bernardino County,34.081224,-117.3337,
Colton Joint Unified,Cooley Ranch Elementary,1000 South Cooley Drive Colton CA 92324-4503,,,False,tested,Colton,San Bernardino County,34.051931,-117.292525,
Rialto Unified,Georgia Morris Elementary,1900 West Randall Avenue Colton CA 92324-6642,,,False,tested,Colton,San Bernardino County,34.084928000000005,-117.35971799999999,
Colton Joint Unified,Paul Rogers Elementary,955 West Laurel Street Colton CA 92324-1527,5.550000000000002,ppb,True,tested,Colton,San Bernardino County,34.081224,-117.3337,5.7
Colton Joint Unified,Reche Canyon Elementary,3101 Canyon Vista Drive Colton CA 92324-9540,,,False,tested,Colton,San Bernardino County,34.039184000000006,-117.27448500000001,
Colton Joint Unified,San Salvador Preschool,471 Agua Mansa Road Colton CA 92324-3325,,,False,tested,Colton,San Bernardino County,34.052444,-117.346065,
Colton Joint Unified,Slover Mountain High (Continuation),325 Hermosa Street Colton CA 92324-1901,6.9,ppb,True,tested,Colton,San Bernardino County,34.070869,-117.345075,6.9
Colton Joint Unified,Ulysses Grant Elementary,550 West Olive Street Colton CA 92324-1769,,,False,tested,Colton,San Bernardino County,34.077527,-117.32951299999999,
Colton Joint Unified,Washington High,900 East C Street Colton CA 92324-2600,6.9,ppb,True,tested,Colton,San Bernardino County,34.071703,-117.312446,8.0
Rialto Unified,William G. Jehue Middle,1500 North Eucalyptus Avenue Colton CA 92324-6650,21.0,ppb,True,tested,Colton,San Bernardino County,34.084759000000005,-117.357142,21.0
Colton Joint Unified,William McKinley Elementary,600 West Johnston Street Colton CA 92324-1322,,,False,tested,Colton,San Bernardino County,34.088454,-117.33108100000001,
Colton Joint Unified,Woodrow Wilson Elementary,750 South Eighth Street Colton CA 92324-3573,,,False,tested,Colton,San Bernardino County,34.057989,-117.32571200000001,
