district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Banning Unified,Banning Adult,1151 West Wilson Street Banning CA 92220-5529,,,False,tested,Banning,Riverside County,33.933243,-116.88951100000001,
Banning Unified,Banning Headstart Preschool,671 North Florida St Banning CA 92220,,,False,tested,Banning,Riverside County,33.931473,-116.870251,
Banning Unified,Banning High,100 West Westward Banning CA 92220-4922,,,False,tested,Banning,Riverside County,33.917996,-116.882912,
Banning Unified,Banning Independent Study,1151 West Wilson St Banning CA 92220-5529,,,False,tested,Banning,Riverside County,33.933243,-116.88951100000001,
Banning Unified,Central Elementary,295 North San Gorgonio Avenue Banning CA 92220-5519,8.3,ppb,True,tested,Banning,Riverside County,33.945244,-116.876906,10.0
Banning Unified,Florida Street Discovery Center,671 North Florida Street Banning CA 92220-5678,,,False,tested,Banning,Riverside County,33.931473,-116.870251,
Banning Unified,Hemmerling Elementary,1928 West Nicolet Street Banning CA 92220-4032,,,False,tested,Banning,Riverside County,33.928813,-116.89794099999999,
Banning Unified,Hoffer Elementary,1115 East Hoffer Street Banning CA 92220-2723,,,False,tested,Banning,Riverside County,33.934517,-116.86336399999999,
Banning Unified,Milo P Johnson Center for Learning,671 N Florida St Banning CA 92220,,,False,tested,Banning,Riverside County,33.931473,-116.870251,
Banning Unified,New Horizon High,1151 West Wilson Street B Banning CA 92220-4378,,,False,tested,Banning,Riverside County,33.933243,-116.88951100000001,
Banning Unified,Nicolet Middle,101 East Nicolet Street Banning CA 92220-5551,,,False,tested,Banning,Riverside County,33.92899,-116.875522,
Banning Unified,Renu Hope Preschool,771 West Williams Banning CA 92220-4758,,,False,tested,Banning,Riverside County,33.927349,-116.885201,
Riverside County Office of Education,Riverside County Office of Education,1193 W. Wilson Street Banning CA 92220,28.0,ppb,True,tested,Banning,Riverside County,33.932556,-116.889256,29.0
Banning Unified,Susan B Coombs Intermediate School,1151 W Wilson St Banning CA 92220,,,False,tested,Banning,Riverside County,33.933243,-116.88951100000001,
Private,Young Scholar Education Center,4029 W George St Banning CA 92220,,,False,tested,Banning,Riverside County,33.930559,-116.92103,
