district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Long Beach Unified,Addams Elementary,5320 Pine Avenue Long Beach CA 90805-5930,,,False,tested,Long Beach,Los Angeles County,33.853582,-118.19163400000001,
Long Beach Unified,Bancroft Middle,5301 East Centralia Street Long Beach CA 90808-1432,10.65,ppb,True,tested,Long Beach,Los Angeles County,33.839651,-118.129302,28.0
Long Beach Unified,Barton Elementary,1100 East Del Amo Boulevard Long Beach CA 90807-1010,,,False,tested,Long Beach,Los Angeles County,33.846718,-118.178051,
Long Beach Unified,Beach High-Intensive Learning Program,3701 East Willow St. Long Beach CA 90815-1732,,,False,tested,Long Beach,Los Angeles County,33.803193,-118.12168999999999,
Long Beach Unified,Bethune,2101 San Gabriel Avenue Long Beach CA 90810,,,False,tested,Long Beach,Los Angeles County,33.793427,-118.22381499999999,
Long Beach Unified,Bethune Elementary,2101 San Gabriel Avenue Long Beach CA 90810,,,,not tested,Long Beach,Los Angeles County,33.793427,-118.22381499999999,
Long Beach Unified,Birney Elementary,710 West Spring Street Long Beach CA 90806-1413,9.48,ppb,True,tested,Long Beach,Los Angeles County,33.811647,-118.196976,13.9
Long Beach Unified,Bixby Elementary,5251 East Stearns Street Long Beach CA 90815-2902,,,False,tested,Long Beach,Los Angeles County,33.796396,-118.130692,
Long Beach Unified,Bobbie Smith Elementary,565 East Hill Street Long Beach CA 90806-4457,,,,not tested,Long Beach,Los Angeles County,33.797198,-118.18571999999999,
Long Beach Unified,Bryant Elementary,4101 East Fountain Street Long Beach CA 90804-3022,5.61,ppb,True,tested,Long Beach,Los Angeles County,33.783991,-118.145096,11.7
Long Beach Unified,Buffum Total Learning Center,2350 Ximeno Avenue Long Beach CA 90815,,,False,tested,Long Beach,Los Angeles County,33.80045,-118.14095400000001,
Long Beach Unified,Burbank Elementary,501 Junipero Avenue Long Beach CA 90814-1031,6.4,ppb,True,tested,Long Beach,Los Angeles County,33.772711,-118.16397099999999,6.4
Long Beach Unified,Burcham Elementary,5610 East Monlaco Road Long Beach CA 90808-2627,10.0,ppb,True,tested,Long Beach,Los Angeles County,33.82213,-118.12295900000001,10.0
Long Beach Unified,Cabrillo High,2001 Santa Fe Avenue Long Beach CA 90810-4068,,,False,tested,Long Beach,Los Angeles County,33.793739,-118.217638,
Long Beach Unified,Cambodian Christian School K-12,2474 Pacific Avenue Long Beach CA 90806,,,,not tested,Long Beach,Los Angeles County,33.802057,-118.193611,
Paramount Unified,Captain Raymond Collins,6125 Coke Street Long Beach CA 90805-3925,,,,not tested,Long Beach,Los Angeles County,33.866158,-118.14760600000001,
Long Beach Unified,Carmelitos Head Start,5250 N Via Passilo Long Beach CA 90805,,,False,tested,Long Beach,Los Angeles County,33.851263,-118.18376599999999,
Long Beach Unified,Carver Elementary,5335 East Pavo Street Long Beach CA 90808-3599,5.449999999999998,ppb,True,tested,Long Beach,Los Angeles County,33.812323,-118.12786100000001,5.8
Long Beach Unified,Central Child Development Center,1133 E Rhea St. Long Beach CA 90806,,,False,tested,Long Beach,Los Angeles County,33.792782,-118.17772099999999,
Long Beach Unified,Chavez Elementary,730 West Third Street Long Beach CA 90802-2745,,,False,tested,Long Beach,Los Angeles County,33.769897,-118.200837,
Long Beach Unified,Clear Passage Educational Center,1471 Martin Luther King Junior Avenue Long Beach CA 90813-2162,,,,not tested,Long Beach,Los Angeles County,33.784543,-118.18088,
Long Beach Unified,Colin L Powell Academy for Success,150 Victoria Street Long Beach CA 90805-2147,,,False,tested,Long Beach,Los Angeles County,33.86477,-118.203442,
Long Beach Unified,Cubberley K-8,3200 Monogram Avenue Long Beach CA 90808-4189,,,False,tested,Long Beach,Los Angeles County,33.815256,-118.10259099999999,
Long Beach Unified,Dooley Elementary,5075 Long Beach Boulevard Long Beach CA 90805-6345,,,False,tested,Long Beach,Los Angeles County,33.847693,-118.19503799999998,
Los Angeles Unified,"Dr. Lawrence H. Moore Math, Science, Technology Academy",1321 East 61st Street Los Angeles CA 90001-1218,,,,not tested,Long Beach,Los Angeles County,33.865628,-118.176046,
Long Beach Unified,Edison Elementary,625 Maine Avenue Long Beach CA 90802-1143,,,False,tested,Long Beach,Los Angeles County,33.773824,-118.20048999999999,
Long Beach Unified,Educational Partnership High,1794 Cedar Avenue Long Beach CA 90813-1770,7.0,ppb,True,tested,Long Beach,Los Angeles County,33.78967,-118.19495900000001,7.0
Long Beach Unified,Elm Head Start,1425 Elm Avenue Long Beach CA 90813,,,False,tested,Long Beach,Los Angeles County,33.784352,-118.188092,
Long Beach Unified,Emerson Parkside Academy,2625 Josie Avenue Long Beach CA 90815-1511,,,False,tested,Long Beach,Los Angeles County,33.803777000000004,-118.10538100000001,
Long Beach Unified,"Ernest S. McBride, Sr. High",7025 East Parkcrest Street Long Beach CA 90808-2319,,,,not tested,Long Beach,Los Angeles County,33.830312,-118.13052900000001,
Long Beach Unified,Eunice Sato Academy of Math and Science,1100 Iroquois Ave Long Beach CA 90815-4649,5.8,ppb,True,tested,Long Beach,Los Angeles County,33.780938,-118.106076,5.8
Long Beach Unified,First Baptist Church School K-12,1000 Pine Avenue Long Beach CA 90813,,,,not tested,Long Beach,Los Angeles County,33.779096,-118.192277,
Long Beach Unified,Franklin Classical Middle,540 Cerritos Avenue Long Beach CA 90802-1623,,,False,tested,Long Beach,Los Angeles County,33.773724,-118.17787299999999,
Long Beach Unified,Fremont Elementary,4000 East Fourth Street Long Beach CA 90814-2818,6.050000000000002,ppb,True,tested,Long Beach,Los Angeles County,33.771251,-118.14482199999999,6.8
Long Beach Unified,Gant Elementary,1854 Britton Drive Long Beach CA 90815-3231,,,False,tested,Long Beach,Los Angeles County,33.790043,-118.11914499999999,
Long Beach Unified,Garfield Elementary,2240 Baltic Avenue Long Beach CA 90810-3597,,,False,tested,Long Beach,Los Angeles County,33.797911,-118.213136,
Long Beach Unified,Grant Elementary,1225 East 64th Street Long Beach CA 90805-2534,,,False,tested,Long Beach,Los Angeles County,33.871075,-118.17492299999999,
Long Beach Unified,Hamilton Middle,1060 East 70th Street Long Beach CA 90805-1008,10.8,ppb,True,tested,Long Beach,Los Angeles County,33.880909,-118.17961299999999,13.2
Long Beach Unified,Harte Elementary,1671 East Phillips Street Long Beach CA 90805-4811,6.9,ppb,True,tested,Long Beach,Los Angeles County,33.858815,-118.17173600000001,6.9
Long Beach Unified,Helen Keller Middle,7020 East Brittain Street Long Beach CA 90808-2301,,,False,tested,Long Beach,Los Angeles County,33.825309000000004,-118.09693100000001,
Long Beach Unified,Henry,3720 Canehill Avenue Long Beach CA 90808-2201,,,False,tested,Long Beach,Los Angeles County,33.825590999999996,-118.110339,
Long Beach Unified,Herrera Elementary,1620 Temple Avenue Long Beach CA 90804-1638,,,False,tested,Long Beach,Los Angeles County,33.787389000000005,-118.158827,
Long Beach Unified,Hudson K-8,2335 Webster Avenue Long Beach CA 90810-3254,,,False,tested,Long Beach,Los Angeles County,33.799601,-118.219683,
Long Beach Unified,Hughes Middle,3846 California Avenue Long Beach CA 90807-3510,,,False,tested,Long Beach,Los Angeles County,33.828219,-118.180554,
Long Beach Unified,Intellectual Virtues Academy of Long Beach,3601 Linden Avenue Long Beach CA 90807-4001,,,False,tested,Long Beach,Los Angeles County,33.822272999999996,-118.186548,
Long Beach Unified,Jefferson Leadership Academies,750 Euclid Avenue Long Beach CA 90804-5228,,,False,tested,Long Beach,Los Angeles County,33.776253000000004,-118.149046,
Long Beach Unified,Job Corps Head Start,1903 Santa Fe Avenue Long Beach CA 90810,,,False,tested,Long Beach,Los Angeles County,33.817095,-118.215529,
Long Beach Unified,Jordan High,6500 Atlantic Avenue Long Beach CA 90805-2304,6.4,ppb,True,tested,Long Beach,Los Angeles County,33.857535999999996,-118.18489199999999,6.4
Long Beach Unified,Kettering Elementary,550 Silvera Avenue Long Beach CA 90803-2127,6.949999999999998,ppb,True,tested,Long Beach,Los Angeles County,33.773699,-118.106873,8.2
Long Beach Unified,King Elementary,145 East Artesia Boulevard Long Beach CA 90805-2003,,,False,tested,Long Beach,Los Angeles County,33.874659,-118.180167,
Long Beach Unified,Lafayette Elementary,2445 Chestnut Avenue Long Beach CA 90806-2997,,,False,tested,Long Beach,Los Angeles County,33.801579,-118.19597900000001,
Long Beach Unified,Lakewood Christian School PK-8,5336 E. Arbor Road Long Beach CA 90808,,,,not tested,Long Beach,Los Angeles County,33.842865,-118.127536,
LAUSD,LAWRENCE MOORE EL  (FMR: SRES #12),"1321 E 61ST STREET, LOS ANGELES, CA 90001",,,,exempt,Long Beach,Los Angeles County,33.865628,-118.176046,
Long Beach Unified,Lincoln Elementary,1175 East 11th Street Long Beach CA 90813-3659,7.85,ppb,True,tested,Long Beach,Los Angeles County,33.780869,-118.17693100000001,13.0
Long Beach Unified,Lindbergh STEM Academy,1022 East Market Street Long Beach CA 90805-6034,,,False,tested,Long Beach,Los Angeles County,33.853255,-118.181366,
Long Beach Unified,Lindsey Academy,5075 Daisy Avenue Long Beach CA 90805-6307,,,False,tested,Long Beach,Los Angeles County,33.84843,-118.199078,
Long Beach Unified,Longfellow Elementary,3800 Olive Avenue Long Beach CA 90807-3577,,,False,tested,Long Beach,Los Angeles County,33.826825,-118.182565,
