district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Vacaville Unified,Adult Education,100-A McClellan Street Vacaville CA 95688-3937,,,,not tested,Vacaville,Solano County,38.358743,-121.98329299999999,
Vacaville Unified,Alamo Elementary,500 South Orchard Avenue Vacaville CA 95688-4334,,,False,tested,Vacaville,Solano County,38.352851,-122.001698,
Vacaville Unified,Alternative Cooperative Education Charter,400 Hemlock St. Vacaville CA 95688-2616,,,,not tested,Vacaville,Solano County,38.364589,-122.003501,
Vacaville Unified,Browns Valley Elementary,333 Wretham Drive Vacaville CA 95688-9290,,,False,tested,Vacaville,Solano County,38.382929,-121.98253100000001,
Travis Unified,Cambridge Elementary,100 Cambridge Drive Vacaville CA 95687-6900,,,,not tested,Vacaville,Solano County,38.33321,-121.95213400000002,
Vacaville Unified,Cooper Elementary,750 Christine Drive Vacaville CA 95687-4163,,,False,tested,Vacaville,Solano County,38.355046,-121.94698999999999,
Vacaville Unified,Country High,100-B McClellan Street Vacaville CA 95688-3937,6.2,ppb,True,tested,Vacaville,Solano County,38.358743,-121.98329299999999,6.2
Vacaville Unified,Edwin Markham Elementary,101 Markham Avenue Vacaville CA 95688-2312,6.0,ppb,True,tested,Vacaville,Solano County,38.370765000000006,-121.97763300000001,6.0
Vacaville Unified,Elise P. Buckingham Charter Magnet High,188-B Bella Vista Road Vacaville CA 95687-3719,,,False,tested,Vacaville,Solano County,38.347989,-121.98769899999999,
Vacaville Unified,Ernest Kimme Charter Academy for Independent Learning,1949 Peabody Road Vacaville CA 95687,,,False,tested,Vacaville,Solano County,38.3357,-121.97026399999999,
Vacaville Unified,Eugene Padan Elementary,200 Padan School Road Vacaville CA 95687-5444,,,False,tested,Vacaville,Solano County,38.340705,-121.983745,
Vacaville Unified,Fairmont Charter Elementary,1355 Marshall Road Vacaville CA 95687-5519,,,False,tested,Vacaville,Solano County,38.346293,-121.967197,
Travis Unified,Foxboro Elementary,600 Morning Glory Drive Vacaville CA 95687-5300,,,,not tested,Vacaville,Solano County,38.326433,-121.96673899999999,
Vacaville Unified,Hemlock Elementary,400 Hemlock Street Vacaville CA 95688-2616,13.0,ppb,True,tested,Vacaville,Solano County,38.364589,-122.003501,13.0
Solano County Office of Education,Irene Larsen Center,1707 California Drive Vacaville CA 95687,,,False,tested,Vacaville,Solano County,38.333377,-121.977052,
Vacaville Unified,Jean Callison Elementary,6261 Vanden Road Vacaville CA 95687-7294,,,False,tested,Vacaville,Solano County,38.340241,-121.94298,
Vacaville Unified,Kairos Public School Vacaville Academy,129 Elm Street Vacaville CA 95688-6925,,,False,tested,Vacaville,Solano County,38.352470000000004,-121.99078300000001,
Vacaville Unified,Orchard Elementary,805 North Orchard Avenue Vacaville CA 95688-2138,10.0,ppb,True,tested,Vacaville,Solano County,38.375458,-122.004471,10.0
Vacaville Unified,Sierra Vista,301 Bel Air Drive Vacaville CA 95687-6343,5.8,ppb,True,tested,Vacaville,Solano County,38.336541,-121.957502,5.8
Vacaville Unified,Vaca Pena Middle,200 Keith Way Vacaville CA 95687-5189,,,False,tested,Vacaville,Solano County,38.348631,-121.948153,
Vacaville Unified,Vacaville High,100 Monte Vista Avenue Vacaville CA 95688-3829,5.7,ppb,True,tested,Vacaville,Solano County,38.35906,-121.992102,5.7
Vacaville Unified,Will C. Wood High,998 Marshall Road Vacaville CA 95687-5735,,,False,tested,Vacaville,Solano County,38.346068,-121.97501499999998,
Vacaville Unified,Willis Jepson Middle,580 Elder Street Vacaville CA 95688-2531,,,False,tested,Vacaville,Solano County,38.362673,-122.00720600000001,
