district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Garden Grove Unified,A. J. Cook Elementary,9802 Woodbury Avenue Garden Grove CA 92844-2819,,,False,tested,Garden Grove,Orange County,33.763539,-117.95816599999999,
Garden Grove Unified,Adult Education,11262 Garden Grove Boulevard Garden Grove CA 92843,,,,not tested,Garden Grove,Orange County,33.774122999999996,-117.93704,
Garden Grove Unified,Agnes Ware Stanley Elementary,12201 Elmwood Avenue Garden Grove CA 92840-3439,,,False,tested,Garden Grove,Orange County,33.785712,-117.937955,
Westminster,Anderson Elementary,8902 Hewitt Place Garden Grove CA 92844-2630,,,,not tested,Garden Grove,Orange County,33.761784999999996,-117.97395800000001,
Westminster,Anderson Elementary School,"8902 Hewitt Pl, Garden Grove, CA 92844",,,,exempt,Garden Grove,Orange County,33.761784999999996,-117.97395800000001,
Garden Grove Unified,Bolsa Grande High,9401 Westminster Avenue Garden Grove CA 92844-2901,,,False,tested,Garden Grove,Orange County,33.759417,-117.962259,
Garden Grove Unified,Brookhurst Elementary,9821 William Dalton Way Garden Grove CA 92841-3841,,,False,tested,Garden Grove,Orange County,33.783525,-117.96079499999999,
Garden Grove Unified,Bryant Elementary,8371 Orangewood Avenue Garden Grove CA 92841-1517,,,False,tested,Garden Grove,Orange County,33.795555,-118.00758400000001,
Garden Grove Unified,C. C. Violette Elementary,12091 Lampson Avenue Garden Grove CA 92840-5643,,,False,tested,Garden Grove,Orange County,33.7817,-117.92291100000001,
Garden Grove Unified,Clinton Elementary,13641 Clinton Street Garden Grove CA 92843-4110,,,False,tested,Garden Grove,Orange County,33.764860999999996,-117.911514,
Garden Grove Unified,Donald S. Jordan Intermediate,9821 Woodbury Road Garden Grove CA 92844-2835,,,False,tested,Garden Grove,Orange County,33.763659000000004,-117.939508,
Garden Grove Unified,Dr. Walter C. Ralston Intermediate,10851 East Lampson Avenue Garden Grove CA 92840-5134,,,False,tested,Garden Grove,Orange County,33.782429,-117.94343400000001,
Garden Grove Unified,Dwight D. Eisenhower Elementary,13221 Lilly Street Garden Grove CA 92843-2156,,,False,tested,Garden Grove,Orange County,33.770614,-117.906954,
Garden Grove Unified,Earl Warren Elementary,12871 Estock Drive Garden Grove CA 92840-4205,,,False,tested,Garden Grove,Orange County,33.785421,-117.909194,
Garden Grove Unified,Enders Elementary,12302 Springdale Street Garden Grove CA 92845-2239,,,False,tested,Garden Grove,Orange County,33.785053000000005,-118.01971699999999,
Garden Grove Unified,Ernest O. Lawrence Elementary,12521 Monroe Garden Grove CA 92841-4422,,,False,tested,Garden Grove,Orange County,33.780172,-117.987347,
Garden Grove Unified,Ethel M. Evans Elementary,12281 Nelson Street Garden Grove CA 92840-3205,,,False,tested,Garden Grove,Orange County,33.785788000000004,-117.94561000000002,
Garden Grove Unified,Excelsior Elementary,10421 Woodbury Road Garden Grove CA 92843-3277,,,False,tested,Garden Grove,Orange County,33.763687,-117.94792,
Garden Grove Unified,Faylane Elementary,11731 Morrie Lane Garden Grove CA 92840-1906,,,False,tested,Garden Grove,Orange County,33.79182,-117.95281200000001,
Garden Grove Unified,Garden Grove High,11271 Stanford Avenue Garden Grove CA 92840-5317,,,False,tested,Garden Grove,Orange County,33.777936,-117.93558300000001,
Garden Grove Unified,Garden Park Elementary,6562 Stanford Avenue Garden Grove CA 92845-2243,,,False,tested,Garden Grove,Orange County,33.777645,-118.01825,
Garden Grove Unified,Genevieve M. Crosby Elementary,12181 West Street Garden Grove CA 92840-3803,,,False,tested,Garden Grove,Orange County,33.786113,-117.923795,
Garden Grove Unified,Gilbert Elementary,9551 Orangewood Avenue Garden Grove CA 92841-1737,,,False,tested,Garden Grove,Orange County,33.795891999999995,-117.966575,
Garden Grove Unified,Hilton D. Bell Intermediate,12345 Springdale Street Garden Grove CA 92845-2238,,,False,tested,Garden Grove,Orange County,33.785548999999996,-118.01991100000001,
Garden Grove Unified,Izaak Walton Intermediate,12181 Buaro Street Garden Grove CA 92840-3924,,,False,tested,Garden Grove,Orange County,33.786945,-117.919315,
Garden Grove Unified,John Murdy Elementary,14851 Donegal Drive Garden Grove CA 92844-3237,,,False,tested,Garden Grove,Orange County,33.746928000000004,-117.96129099999999,
Garden Grove Unified,Jordan Secondary Learning Center,9915 Woodbury Avenue Garden Grove CA 92844-2838,,,False,tested,Garden Grove,Orange County,33.763504,-117.95691599999999,
Garden Grove Unified,Lake Intermediate School,10801 Orangewood Avenue Garden Grove CA 92840-1644,,,False,tested,Garden Grove,Orange County,33.795815999999995,-117.94243200000001,
Orange Unified,Lampson Elementary,13321 Lampson Avenue Garden Grove CA 92840-6141,,,False,tested,Garden Grove,Orange County,33.782669,-117.900749,
Garden Grove Unified,Leroy L. Doig Intermediate,12752 Trask Avenue Garden Grove CA 92843-3041,,,False,tested,Garden Grove,Orange County,33.76701,-117.92434899999999,
Garden Grove Unified,Linton T. Simmons Elementary,11602 Steele Drive Garden Grove CA 92841-2121,,,False,tested,Garden Grove,Orange County,33.793591,-117.945073,
Garden Grove Unified,Loyal Barker Elementary,12565 Springdale Street Garden Grove CA 92845-2841,,,False,tested,Garden Grove,Orange County,33.780172,-118.02004199999999,
Garden Grove Unified,Marie L. Hare High,12012 Magnolia Street Garden Grove CA 92841-1644,14.3,ppb,True,tested,Garden Grove,Orange County,33.78817,-117.97533200000001,14.3
Garden Grove Unified,Mark Twain Special Center,11802 Loara Street Garden Grove CA 92840-2324,,,False,tested,Garden Grove,Orange County,33.791046,-117.936769,
Westminster,Meairs Elementary,8441 Trask Avenue Garden Grove CA 92844-1811,,,,not tested,Garden Grove,Orange County,33.766675,-117.973274,
Westminster,Meairs Elementary School,"8441 Trask Ave, Garden Grove, CA 92844",,,,exempt,Garden Grove,Orange County,33.766675,-117.973274,
Garden Grove Unified,Merton E. Hill Elementary,9681 11th Street Garden Grove CA 92844-3101,,,False,tested,Garden Grove,Orange County,33.754099,-117.960117,
Garden Grove Unified,Morningside Elementary,10521 Morningside Drive Garden Grove CA 92843-4810,,,False,tested,Garden Grove,Orange County,33.75649,-117.946398,
Garden Grove Unified,Ocia A. Peters Elementary,13162 Newhope Street Garden Grove CA 92843-1416,,,False,tested,Garden Grove,Orange County,33.771559,-117.92901200000001,
Garden Grove Unified,Pacifica High,6851 Lampson Avenue Garden Grove CA 92845-2211,,,False,tested,Garden Grove,Orange County,33.781087,-118.01438999999999,
Garden Grove Unified,Parkview Elementary,12272 Wilken Way Garden Grove CA 92840-2699,,,False,tested,Garden Grove,Orange County,33.793744000000004,-117.92298000000001,
Garden Grove Unified,Patton Elementary,6861 Santa Rita Avenue Garden Grove CA 92845-1443,,,False,tested,Garden Grove,Orange County,33.78937,-118.01321000000002,
Garden Grove Unified,Rancho Alamitos High,11351 Dale Street Garden Grove CA 92841-1598,,,False,tested,Garden Grove,Orange County,33.797909000000004,-117.98451299999999,
Garden Grove Unified,Riverdale Elementary,13222 Lewis Street Garden Grove CA 92843-2229,10.2,ppb,True,tested,Garden Grove,Orange County,33.771243,-117.89701000000001,10.2
Garden Grove Unified,Santiago High,12342 Trask Avenue Garden Grove CA 92843-2812,5.46,ppb,True,tested,Garden Grove,Orange County,33.76701,-117.92434899999999,5.46
Garden Grove Unified,Sunnyside Elementary,9972 East Russell Avenue Garden Grove CA 92844-2431,,,False,tested,Garden Grove,Orange County,33.767697999999996,-117.95618400000001,
Garden Grove Unified,Thomas Paine Elementary,15792 Ward Street Garden Grove CA 92843-5348,,,False,tested,Garden Grove,Orange County,33.734314000000005,-117.94591000000001,
Garden Grove Unified,Wakeham Elementary,7772 Chapman Avenue Garden Grove CA 92841-3003,,,False,tested,Garden Grove,Orange County,33.788436,-117.97993000000001,
Garden Grove Unified,Woodbury Elementary,11362 Woodbury Road Garden Grove CA 92843-3599,,,False,tested,Garden Grove,Orange County,33.763666,-117.931233,
