district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Saratoga Union Elementary,Argonaut Elementary,13200 Shadow Mountain Road Saratoga CA 95070-4362,,,False,tested,Saratoga,Santa Clara County,37.276762,-122.02563500000001,
Cupertino Union,Blue Hills Elementary,12300 De Sanka Avenue Saratoga CA 95070-3151,,,False,tested,Saratoga,Santa Clara County,37.289951,-122.02582,
Cupertino Union,Christa McAuliffe Elementary,12211 Titus Avenue Saratoga CA 95070-3456,,,False,tested,Saratoga,Santa Clara County,37.292233,-122.00971799999999,
Saratoga Union Elementary,Foothill Elementary,13919 Lynde Avenue Saratoga CA 95070-5310,,,False,tested,Saratoga,Santa Clara County,37.265233,-122.03343100000001,
Campbell Union,Marshall Lane Elementary,14114 Marilyn Lane Saratoga CA 95070-5646,,,False,tested,Saratoga,Santa Clara County,37.2642,-121.996502,
Campbell Union,Marshall Lane Elementary (Marshall Lane Preschool),14114 Marilyn Ln Saratoga CA 95070-5646,,,False,tested,Saratoga,Santa Clara County,37.2642,-121.996502,
Campbell Union High,Prospect High,18900 Prospect Road Saratoga CA 95070-3435,,,False,tested,Saratoga,Santa Clara County,37.291318,-121.99983600000002,
Saratoga Union Elementary,Redwood Middle,13925 Fruitvale Avenue Saratoga CA 95070-5603,,,False,tested,Saratoga,Santa Clara County,37.267432,-122.01398700000001,
Saratoga Union Elementary,Saratoga Elementary,14592 Oak Street Saratoga CA 95070-6028,,,False,tested,Saratoga,Santa Clara County,37.256764000000004,-122.03269399999999,
Los Gatos-Saratoga Joint Union High,Saratoga High,20300 Herriman Avenue Saratoga CA 95070-4950,,,,not tested,Saratoga,Santa Clara County,37.267283,-122.030447,
