district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Los Angeles Unified,Canyon Charter Elementary,421 Entrada Drive Santa Monica CA 90402-1303,,,,not tested,Santa Monica,Los Angeles County,34.033663,-118.508908,
LAUSD,CANYON ELEMENTARY SCHOOL,"421 ENTRADA DR, SANTA MONICA,   CA 90402",,,,exempt,Santa Monica,Los Angeles County,34.033663,-118.508908,
Santa Monica-Malibu Unified,Edison Elementary,2402 Virginia Avenue Santa Monica CA 90404-5204,,,False,tested,Santa Monica,Los Angeles County,34.024237,-118.466154,
Santa Monica-Malibu Unified,Franklin Elementary,2400 Montana Avenue Santa Monica CA 90403-2124,,,False,tested,Santa Monica,Los Angeles County,34.03938,-118.48616899999999,
Santa Monica-Malibu Unified,Grant Elementary,2368 Pearl Street Santa Monica CA 90405-2853,,,False,tested,Santa Monica,Los Angeles County,34.019017,-118.46243500000001,
Santa Monica-Malibu Unified,John Adams Middle,2425 16th Street Santa Monica CA 90405-2621,,,False,tested,Santa Monica,Los Angeles County,34.013020000000004,-118.47004,
Santa Monica-Malibu Unified,John Muir Elementary,2526 Sixth Street Santa Monica CA 90405-3811,,,False,tested,Santa Monica,Los Angeles County,34.005721,-118.48058300000001,
Santa Monica-Malibu Unified,Lincoln Middle,1501 California Avenue Santa Monica CA 90403-4305,,,False,tested,Santa Monica,Los Angeles County,34.029067,-118.489457,
Santa Monica-Malibu Unified,McKinley Elementary,2401 Santa Monica Boulevard Santa Monica CA 90404-2044,,,False,tested,Santa Monica,Los Angeles County,34.031673,-118.47618,
Santa Monica-Malibu Unified,Olympic High (Continuation),721 Ocean Park Boulevard Santa Monica CA 90405-3811,,,False,tested,Santa Monica,Los Angeles County,34.006137,-118.47787199999999,
Los Angeles Unified,Paul Revere Charter Middle,1450 Allenford Avenue Los Angeles CA 90049-3614,,,,not tested,Santa Monica,Los Angeles County,34.054741,-118.49495300000001,
Santa Monica-Malibu Unified,Pine Street School,731 Pine St. Santa Monica CA 90405,,,False,tested,Santa Monica,Los Angeles County,34.007546999999995,-118.47878899999999,
Private,PS1 Pluralistic School,1225 Broadway Santa Monica CA 90404,,,False,tested,Santa Monica,Los Angeles County,34.02179,-118.485433,
LAUSD,REVERE MIDDLE SCHOOL,"1450 ALLENFORD AVE, LOS ANGELES,    CA 90049",,,,exempt,Santa Monica,Los Angeles County,34.054741,-118.49495300000001,
Santa Monica-Malibu Unified,Roosevelt Elementary,801 Montana Avenue Santa Monica CA 90403-1502,5.9,ppb,True,tested,Santa Monica,Los Angeles County,34.038064,-118.488017,8.1
Santa Monica-Malibu Unified,Santa Monica Alternative (K-8),2525 Fifth Street Santa Monica CA 90405-3703,,,False,tested,Santa Monica,Los Angeles County,34.005178,-118.481245,
Santa Monica-Malibu Unified,Santa Monica High,601 Pico Boulevard Santa Monica CA 90405-1224,5.6,ppb,True,tested,Santa Monica,Los Angeles County,34.021887,-118.464964,5.6
LAUSD,VENICE ADULT SKILL CENTER,"611 5TH AVE, VENICE, CA 90291",,,,exempt,Santa Monica,Los Angeles County,33.996161,-118.472696,
LAUSD,VENICE ALTERNATIVE EDUCATION WORK CENTER,"611 5TH AVE, VENICE, CA 90291",,,,exempt,Santa Monica,Los Angeles County,33.996161,-118.472696,
Santa Monica-Malibu Unified,Will Rogers Elementary,2401 14th Street Santa Monica CA 90405-2615,8.7,ppb,True,tested,Santa Monica,Los Angeles County,34.011864,-118.471529,8.7
