district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Oroville City Elementary,Bird Street Elementary,1421 Bird Street Oroville CA 95965-4783,5.5,ppb,True,tested,Oroville,Butte County,39.511122,-121.56091,5.5
Oroville City Elementary,Central Middle,2565 Mesa Avenue Oroville CA 95966-6024,6.7,ppb,True,tested,Oroville,Butte County,39.503636,-121.544991,6.7
Thermalito Union,Heritage Community Day,2080 Sixth Street Oroville CA 95965-3251,,,,not tested,Oroville,Butte County,39.521125,-121.578027,
Feather Falls Union Elementary,Ipakanni Early College Charter,1459 Downer Street Oroville CA 95966-8887,,,,not tested,Oroville,Butte County,39.513219,-121.55367700000001,
Oroville City Elementary,Ishi Hills Middle,1 Ishi Hills Way Oroville CA 95966-5519,,,False,tested,Oroville,Butte County,39.505961,-121.527157,
Butte County Office of Education,Mesa Vista School,2265 6th Street Oroville CA 95965,,,False,tested,Oroville,Butte County,39.525999999999996,-121.57881699999999,
Butte County Office of Education,Mountain View (Hearthstone) School,2280 6th Street Oroville CA 95965,,,,not tested,Oroville,Butte County,39.527204,-121.578601,
Thermalito Union,Nelson Avenue Middle,2255 Sixth Street Oroville CA 95965-3260,,,,not tested,Oroville,Butte County,39.525546000000006,-121.580148,
Oroville City Elementary,Ophir Elementary,210 Oakvale Avenue Oroville CA 95966-9494,,,False,tested,Oroville,Butte County,39.498283,-121.49363999999998,
Private,Oroville Christian School,3785 Olive Highway Oroville CA 95966,,,False,tested,Oroville,Butte County,39.505259,-121.515961,
Oroville Union High,Oroville High,1535 Bridge Street Oroville CA 95966-5060,,,,not tested,Oroville,Butte County,39.513164,-121.545061,
Oroville Union High,Oroville High Community Day,2120 Second Street Oroville CA 95965-3415,,,False,tested,Oroville,Butte County,39.522412,-121.56901599999999,
Thermalito Union,Pioneer Community Day,2060 Sixth Street Oroville CA 95965-3251,,,,not tested,Oroville,Butte County,39.521125,-121.578027,
Thermalito Union,Plumas Avenue Elementary,440 Plumas Avenue Oroville CA 95965-3219,,,,not tested,Oroville,Butte County,39.519799,-121.574886,
Thermalito Union,Poplar Avenue Elementary,2075 Poplar Avenue Oroville CA 95965-3046,,,,not tested,Oroville,Butte County,39.512709,-121.610615,
Oroville Union High,Prospect High (Continuation),2060 Second Street Oroville CA 95965-3497,,,False,tested,Oroville,Butte County,39.521347,-121.567823,
Thermalito Union,Sierra Avenue Elementary,1050 Sierra Avenue Oroville CA 95965-4238,,,,not tested,Oroville,Butte County,39.509615999999994,-121.588752,
Private,Sierra School of Butte County,2775 Yard Street Oroville CA 95966,,,False,tested,Oroville,Butte County,39.513495,-121.544521,
Oroville City Elementary,Stanford Avenue Elementary,1801 Stanford Avenue Oroville CA 95966-5231,,,False,tested,Oroville,Butte County,39.513065000000005,-121.53603100000001,
Oroville City Elementary,STREAM Charter,455E Oro Dam Blvd East Oroville CA 95965-5743,,,,not tested,Oroville,Butte County,39.49797,-121.57079499999999,
Oroville City Elementary,Wyandotte Academy,2800 Wyandotte Avenue Oroville CA 95966-6583,,,False,tested,Oroville,Butte County,39.500393,-121.546609,
