district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Cajon Valley Union,Anza Elementary,1005 South Anza Street El Cajon CA 92020-8602,,,False,tested,El Cajon,San Diego County,32.782212,-116.94811100000001,
Cajon Valley Union,Blossom Valley Elementary,9863 Oakmont Terrace El Cajon CA 92021-2300,,,False,tested,El Cajon,San Diego County,32.861406,-116.84575500000001,
Cajon Valley Union,Bostonia Language Academy,1390 East Broadway El Cajon CA 92021-5812,,,False,tested,El Cajon,San Diego County,32.808029,-116.931657,
Cajon Valley Union,Cajon Valley Community Day,165 Roanoke Road El Cajon CA 92021-4015,,,False,tested,El Cajon,San Diego County,32.795728000000004,-116.95478100000001,
Cajon Valley Union,Cajon Valley Middle,550 Park Avenue El Cajon CA 92020-3922,,,False,tested,El Cajon,San Diego County,32.79906,-116.956819,
Grossmont Union High,Chaparral High/IDEA Center,1600 North Cuyamaca Street El Cajon CA 92021,5.5,ppb,True,tested,El Cajon,San Diego County,32.812329,-116.979603,5.5
Cajon Valley Union,Chase Avenue Elementary,195 East Chase Avenue El Cajon CA 92020-6201,,,False,tested,El Cajon,San Diego County,32.780303,-116.961299,
Private,Christian Elementary West,211 South Third Street El Cajon CA 92019,,,False,tested,El Cajon,San Diego County,32.793651000000004,-116.92618300000001,
Private,Dayspring Christian Learning Center,1150 Greenfield Drive El Cajon CA 92021,,,False,tested,El Cajon,San Diego County,32.813712,-116.94220800000001,
Dehesa Elementary,Dehesa Elementary,4612 Dehesa Road B El Cajon CA 92019-2922,,,,not tested,El Cajon,San Diego County,32.786068,-116.91161299999999,
Julian Union Elementary,Diego Valley Charter,511 North 2nd Street El Cajon CA 92021-6449,,,False,tested,El Cajon,San Diego County,32.800568,-116.935298,
Grossmont Union High,East County Regional Education Center,924 East Main St El Cajon CA 92021,,,False,tested,El Cajon,San Diego County,32.795001,-116.94907099999999,
Cajon Valley Union,EJE Academies,851 South Johnson Avenue El Cajon CA 92020-5811,,,False,tested,El Cajon,San Diego County,32.791306,-116.970947,
Private,El Cajon Seventh-day Adventist,1640 East Madison Avenue El Cajon CA 92019,,,False,tested,El Cajon,San Diego County,32.803004,-116.92089299999999,
Grossmont Union High,El Cajon Valley High,1035 East Madison Avenue El Cajon CA 92021,,,False,tested,El Cajon,San Diego County,32.800105,-116.94757299999999,
Grossmont Union High,El Cajon Valley High/EC Adult Center,1035 East Madison Ave El Cajon CA 92021-6226,,,False,tested,El Cajon,San Diego County,32.800105,-116.94757299999999,
Cajon Valley Union,Emerald Middle,1221 South Emerald Avenue El Cajon CA 92020-7315,,,False,tested,El Cajon,San Diego County,32.778705,-116.967995,
La Mesa-Spring Valley,Fletcher Hills Elementary,2330 Center Place El Cajon CA 92020-2809,,,False,tested,El Cajon,San Diego County,32.800492999999996,-116.99658400000001,
