district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Placentia-Yorba Linda Unified,Brookhaven Elementary,1851 North Brookhaven Avenue Placentia CA 92870-2610,,,False,tested,Placentia,Orange County,33.895513,-117.860171,
Placentia-Yorba Linda Unified,Charles Wagner Elementary,717 East Yorba Linda Boulevard Placentia CA 92870-3008,,,False,tested,Placentia,Orange County,33.891627,-117.851774,
Placentia-Yorba Linda Unified,Col. J. K. Tuffree Middle,2151 North Kraemer Boulevard Placentia CA 92870-1930,,,False,tested,Placentia,Orange County,33.88027,-117.86359399999999,
Placentia-Yorba Linda Unified,El Camino Real Continuation High,1351 East Orangethorpe Avenue Placentia CA 92870-5302,,,False,tested,Placentia,Orange County,33.868249,-117.838334,
Placentia-Yorba Linda Unified,El Dorado High,1651 North Valencia Avenue Placentia CA 92870-3030,,,False,tested,Placentia,Orange County,33.891816,-117.85498600000001,
Placentia-Yorba Linda Unified,George Key,710 East Golden Avenue Placentia CA 92870-1635,,,False,tested,Placentia,Orange County,33.903294,-117.85268,
Placentia-Yorba Linda Unified,Golden Elementary,740 East Golden Avenue Placentia CA 92870-1635,,,False,tested,Placentia,Orange County,33.903763,-117.85463200000001,
Placentia-Yorba Linda Unified,John O. Tynes Elementary,735 Stanford Placentia CA 92870-5117,,,False,tested,Placentia,Orange County,33.872088,-117.85605,
Placentia-Yorba Linda Unified,Kraemer Middle,645 North Angelina Drive Placentia CA 92870-5007,,,False,tested,Placentia,Orange County,33.876183000000005,-117.86484399999999,
Placentia-Yorba Linda Unified,Melrose Elementary,974 South Melrose Street Placentia CA 92870-7117,,,False,tested,Placentia,Orange County,33.85892,-117.87363300000001,
Placentia-Yorba Linda Unified,Morse Avenue Elementary,431 East Morse Avenue Placentia CA 92870-3413,,,False,tested,Placentia,Orange County,33.884355,-117.85943600000002,
Placentia-Yorba Linda Unified,Ruby Drive Elementary,601 Ruby Drive Placentia CA 92870-4828,5.7,ppb,True,tested,Placentia,Orange County,33.879143,-117.874652,5.7
Placentia-Yorba Linda Unified,Sierra Vista Elementary,1811 North Placentia Avenue Placentia CA 92870-2302,,,False,tested,Placentia,Orange County,33.890817999999996,-117.87401799999999,
Placentia-Yorba Linda Unified,Valadez Middle School Academy,161 East La Jolla Street Placentia CA 92870-7112,,,False,tested,Placentia,Orange County,33.85876,-117.872422,
Placentia-Yorba Linda Unified,Valencia High,500 North Bradford Avenue Placentia CA 92870-4844,,,False,tested,Placentia,Orange County,33.876259999999995,-117.86913799999999,
