district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude
Calexico Unified,Aurora High (Continuation),641 Rockwood Avenue Calexico CA 92231-2700,NA,NA,FALSE,tested,Calexico,Imperial County,32.671336,-115.496374
Calexico Unified,Blanche Charles Elementary,1201 Kloke Road Calexico CA 92231-3491,NA,NA,FALSE,tested,Calexico,Imperial County,32.682481,-115.516172
Calexico Unified,Calexico High,1030 Encinas Avenue Calexico CA 92231-2560,NA,NA,FALSE,tested,Calexico,Imperial County,32.678336,-115.488417
Calexico Unified,Calexico High School 9th Grade Campus,824 Blair Ave. Calexico CA 92231,NA,NA,FALSE,tested,Calexico,Imperial County,32.673275,-115.490809
Calexico Unified,Cesar Chavez Elementary,1251 East Zapata Street Calexico CA 92231-9677,NA,NA,FALSE,tested,Calexico,Imperial County,32.689876,-115.475886
Calexico Unified,Dool Elementary,800 Encinas Avenue Calexico CA 92231-2559,17,ppb,TRUE,tested,Calexico,Imperial County,32.673626,-115.487218
Calexico Unified,Enrique Camarena Jr. High,800 East Rivera Avenue Calexico CA 92231-3387,7.5,ppb,TRUE,tested,Calexico,Imperial County,32.673326,-115.474088
Calexico Unified,Jefferson Elementary,1120 East Seventh Street Calexico CA 92231-2956,6.65,ppb,TRUE,tested,Calexico,Imperial County,32.671658,-115.482076
Calexico Unified,Kennedy Gardens Elementary,2300 Rockwood Avenue Calexico CA 92231-1726,NA,NA,FALSE,tested,Calexico,Imperial County,32.69368,-115.496166
Calexico Unified,Mains Elementary,655 Sheridan Ave Calexico CA 92231-2096,NA,NA,FALSE,tested,Calexico,Imperial County,32.678027,-115.510058
Calexico Unified,Rockwood Elementary,1000 Rockwood Avenue Calexico CA 92231-2333,NA,NA,FALSE,tested,Calexico,Imperial County,32.677662,-115.496169
Calexico Unified,William Moreno Junior High,1202 Kloke Road Calexico CA 92231-3490,NA,NA,FALSE,tested,Calexico,Imperial County,32.682473,-115.516171
