district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Capistrano Unified,Bathgate Elementary,27642 Napoli Way Mission Viejo CA 92692-5276,,,False,tested,Mission Viejo,Orange County,33.580725,-117.64851000000002,
Capistrano Unified,Carl Hankey Elementary,27252 Nubles Street Mission Viejo CA 92692-3433,,,False,tested,Mission Viejo,Orange County,33.569588,-117.654886,
Capistrano Unified,Castille Elementary,24042 Via la Coruna Mission Viejo CA 92691-3529,11.0,ppb,True,tested,Mission Viejo,Orange County,33.614556,-117.658027,11.0
Saddleback Valley Unified,Cordillera Elem,"25952 Cordillera Dr, Mission Viejo, CA 92691",,,,exempt,Mission Viejo,Orange County,33.6101,-117.677676,
Saddleback Valley Unified,Cordillera Elementary,25952 Cordillera Drive Mission Viejo CA 92691-4099,,,,not tested,Mission Viejo,Orange County,33.6101,-117.677676,
Saddleback Valley Unified,De Portola Elem.,"27031 Preciados Dr, Mission Viejo, CA 92691",,,,exempt,Mission Viejo,Orange County,33.601471000000004,-117.659954,
Saddleback Valley Unified,De Portola Elementary,27031 Preciados Drive Mission Viejo CA 92691-5214,,,,not tested,Mission Viejo,Orange County,33.601471000000004,-117.659954,
Saddleback Valley Unified,Del Cerro Elementary,24382 Regina Street Mission Viejo CA 92691-4735,,,False,tested,Mission Viejo,Orange County,33.607649,-117.68104699999999,
Saddleback Valley Unified School Distict,Del Cerro Elementary School,"24382 Regina St, Mission Viejo, CA 92691",,,,exempt,Mission Viejo,Orange County,33.608416999999996,-117.68135,
Saddleback Valley Unified,Del Lago Elementary,"27181 Entidad, Mission Viejo, CA 92691",,,,exempt,Mission Viejo,Orange County,33.6473,-117.656948,
Saddleback Valley Unified,Del Lago Elementary,"27181 Entidad, Mission Viejo, CA 92691",,,,exempt,Mission Viejo,Orange County,33.6473,-117.656948,
Saddleback Valley Unified,Del Lago Elementary,"27181 Entidad, Mission Viejo, CA 92691",,,,exempt,Mission Viejo,Orange County,33.6473,-117.656948,
