district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Private,Bethel Christian School,933 College View Drive Redding CA 96003,,,False,tested,Redding,Shasta County,40.609846000000005,-122.358456,
Redding Elementary,Bonny View Elementary,5080 Bidwell Road Redding CA 96001-4255,6.9,ppb,True,tested,Redding,Shasta County,40.543858,-122.378374,13.2
Enterprise Elementary,Boulder Creek Elementary,505 Springer Drive Redding CA 96003-4592,7.01,ppb,True,tested,Redding,Shasta County,40.599414,-122.34314099999999,7.01
Gateway Unified,Buckeye School of the Arts,3407 Hiatt Drive Redding CA 96003-1204,,,False,tested,Redding,Shasta County,40.630931,-122.403425,
Columbia Elementary,Columbia Elementary,10142 Old Oregon Trail Redding CA 96003-7995,,,False,tested,Redding,Shasta County,40.524051,-122.290773,
Private,Country Christian School,873 Canby Road Redding CA 96003,,,False,tested,Redding,Shasta County,40.594023,-122.353392,
Redding Elementary,Cypress Elementary,2150 Civic Center Drive Redding CA 96001-2704,,,False,tested,Redding,Shasta County,40.575909,-122.38032700000001,
Shasta Union High,Enterprise High,3411 Churn Creek Road Redding CA 96002-2798,,,False,tested,Redding,Shasta County,40.558285,-122.350734,
Shasta Union High,Freedom High,2650 Eighth Street Redding CA 96001,,,False,tested,Redding,Shasta County,40.589118,-122.412155,
Shasta Union High,Freedom High Mary Community Day,590 Mary Street Redding CA 96001,,,,not tested,Redding,Shasta County,40.59129,-122.40895900000001,
Gateway Unified,Gateway Educational Options,3500 Tamarack Dr. Redding CA 96003-1747,6.66,ppb,True,tested,Redding,Shasta County,40.618402,-122.400966,7.38
Redding Elementary,Juniper,375 Ellis Street Redding CA 96001-3644,,,False,tested,Redding,Shasta County,40.563444,-122.38189299999999,
Enterprise Elementary,Lassen View Elementary,705 Loma Vista Drive Redding CA 96002-3113,,,False,tested,Redding,Shasta County,40.549302000000004,-122.358782,
Redding Elementary,Manzanita Elementary,1240 Manzanita Hills Avenue Redding CA 96001-1348,7.3,ppb,True,tested,Redding,Shasta County,40.581696,-122.41198,7.3
Columbia Elementary,MCCONNELL FOUNDATION RSA,955 Inspiration Way Redding CA 96003,,,False,tested,Redding,Shasta County,40.59563,-122.322383,
Enterprise Elementary,Mistletoe Elementary,1225 Mistletoe Lane Redding CA 96002-0720,,,False,tested,Redding,Shasta County,40.578306,-122.34889299999999,
Private,Montessori Children's House of Shady Oaks,1410 Victor Avenue Redding CA 96003,,,False,tested,Redding,Shasta County,40.587375,-122.33890500000001,
Columbia Elementary,Mountain View Middle,675 Shasta View Drive Redding CA 96003-8287,,,False,tested,Redding,Shasta County,40.59578,-122.324991,
Private,"North Valley School, Redding",855 Canyon Road Redding CA 96001,,,False,tested,Redding,Shasta County,40.488719,-122.39350900000001,
Enterprise Elementary,PACE Academy,3200 Adams Lane Redding CA 96002-2813,,,False,tested,Redding,Shasta County,40.56009,-122.35551299999999,
Enterprise Elementary,Parsons Junior High,750 Hartnell Avenue Redding CA 96002-2120,9.8,ppb,True,tested,Redding,Shasta County,40.565309,-122.357405,9.8
Private,Redding Adventist Academy,1356 East Cypress Avenue Redding CA 96002,15.0,ppb,True,tested,Redding,Shasta County,40.570896999999995,-122.34622,15.0
Enterprise Elementary,Redding Collegiate Academy,3200 Adams Ln Redding CA 96002-2523,,,,not tested,Redding,Shasta County,40.56009,-122.35551299999999,
Shasta County Office of Education,Redding STEM Academy,3711 Oasis Rd. B Redding CA 96003-0397,,,,not tested,Redding,Shasta County,40.631119,-122.397705,
Enterprise Elementary,Rother Elementary,795 Hartnell Avenue Redding CA 96002-2121,13.1,ppb,True,tested,Redding,Shasta County,40.563901,-122.356518,13.1
Redding Elementary,Sequoia Middle,1805 Sequoia Street Redding CA 96001-1247,,,False,tested,Redding,Shasta County,40.583273999999996,-122.381207,
Shasta Union High,Shasta Adult Education,590 Mary Street Redding CA 96001,,,False,tested,Redding,Shasta County,40.59129,-122.40895900000001,
Shasta County Office of Education,Shasta County Independent Study Charter,11555 Oregon Trail Redding CA 96003,,,,not tested,Redding,Shasta County,40.625526,-122.313442,
Shasta County Office of Education,Shasta County Special Education,3711 Oasis Road Redding CA 96003-0397,,,,not tested,Redding,Shasta County,40.631119,-122.397705,
Shasta Union High,Shasta High,2500 Eureka Way Redding CA 96001-0335,,,False,tested,Redding,Shasta County,40.588227,-122.410526,
Enterprise Elementary,Shasta Meadows Elementary,2825 Yana Avenue Redding CA 96002-1493,,,False,tested,Redding,Shasta County,40.566334000000005,-122.336972,
Shasta-Trinity ROP,Shasta-Trinity ROP,4659 Eastside Road Redding CA 96001-4254,,,False,tested,Redding,Shasta County,40.546766,-122.38586699999999,
Private,St. Joseph,2460 Gold Street Redding CA 96001,,,False,tested,Redding,Shasta County,40.5767,-122.40339399999999,
Redding Elementary,Stellar Charter,5885 E Bonnyview Road Redding CA 96001-4535,,,False,tested,Redding,Shasta County,40.531769,-122.374369,
Redding Elementary,Sycamore Elementary,1926 Sycamore Drive Redding CA 96001-4870,,,False,tested,Redding,Shasta County,40.523471,-122.388783,
Redding Elementary,Turtle Bay,1330 Arboretum Drive Redding CA 96003-3603,,,False,tested,Redding,Shasta County,40.597452000000004,-122.383725,
Shasta Union High,University Preparatory,2200 Eureka Way Redding CA 96001-0337,6.7,ppb,True,tested,Redding,Shasta County,40.587505,-122.406434,9.7
